,成交时间,成交价,价格变动,成交量（手）,成交额（元）,性质
0,09:36:21,2.26,0.029999999999999805,1,226.0,买盘
1,10:23:51,2.26,0.0,50,11300.0,买盘
2,10:59:45,2.24,-0.019999999999999574,41,9184.0,卖盘
3,11:02:15,2.22,-0.020000000000000018,45,9994.0,卖盘
4,11:04:42,2.22,0.0,10,2388.720000000001,买盘
5,11:08:48,2.22,0.0,10,2220.0,卖盘
6,11:14:48,2.24,0.020000000000000018,36,8064.0,买盘
7,13:00:06,2.23,-0.010000000000000231,1,223.0,卖盘
8,13:31:36,2.24,0.010000000000000231,13,2912.0,买盘
9,13:41:30,2.24,0.0,1,224.0,买盘
10,14:08:45,2.24,0.0,64,14336.0,卖盘
11,14:12:24,2.23,-0.010000000000000231,22,4906.0,卖盘
12,14:16:36,2.22,-0.009999999999999787,59,13151.279999999999,卖盘
13,14:21:09,2.23,0.009999999999999787,5,1112.320000000007,买盘
14,14:33:18,2.2,-0.029999999999999805,45,9900.0,卖盘
15,14:35:12,2.23,0.029999999999999805,1,223.0,买盘
16,14:51:39,2.2,-0.029999999999999805,36,7920.0,卖盘
17,14:55:03,2.23,0.029999999999999805,1,223.0,买盘
18,14:55:33,2.23,0.0,53,11819.0,买盘
19,14:55:42,2.23,0.0,8,1784.0,买盘
