,成交时间,成交价,价格变动,成交量（手）,成交额（元）,性质
0,10:50:03,2.92,-0.020000000000000018,23,6707.0,买盘
1,13:00:06,2.91,-0.009999999999999787,4,1164.0,买盘
2,13:08:48,2.85,-0.06000000000000005,31,8835.0,卖盘
3,13:13:42,2.85,0.0,74,21278.1,买盘
4,13:39:09,2.85,0.0,3,855.0,卖盘
5,14:42:18,2.91,0.06000000000000005,1,291.0,买盘
6,14:51:33,2.85,-0.06000000000000005,70,19950.0,卖盘
7,14:54:33,2.92,0.06999999999999984,47,13719.000000000007,买盘
8,14:55:00,2.94,0.020000000000000018,17,4988.0,买盘
9,14:56:24,2.97,0.03000000000000025,1,297.0,买盘
