,Ёи╫╩й╠╪Д,Ёи╫╩╪ш,╪ш╦Я╠Д╤╞,Ёи╫╩а©ё╗йжё╘,Ёи╫╩╤Нё╗т╙ё╘,птжй
0,09:30:09,5.19,0.010000000000000675,8,4151,бРел
1,09:30:12,5.18,-0.010000000000000675,2,1036,жпптел
2,09:30:18,5.16,-0.019999999999999574,65,33551,бТел
3,09:30:27,5.18,0.019999999999999574,1,518,бТел
4,09:30:57,5.18,0.0,29,15022,бРел
5,09:31:00,5.18,0.0,5,2590,бРел
6,09:31:03,5.18,0.0,3,1554,бРел
7,09:31:06,5.18,0.0,5,2590,бРел
8,09:31:09,5.18,0.0,7,3626,бТел
9,09:31:12,5.18,0.0,8,4144,бТел
10,09:31:18,5.18,0.0,8,4144,бРел
11,09:31:21,5.18,0.0,6,3108,бРел
12,09:31:24,5.18,0.0,2,1036,бТел
13,09:31:27,5.18,0.0,3,1554,бТел
14,09:31:30,5.18,0.0,1,518,бТел
15,09:31:45,5.19,0.010000000000000675,5,2595,бРел
16,09:31:54,5.19,0.0,3,1557,бРел
17,09:32:03,5.18,-0.010000000000000675,4,2072,бТел
18,09:32:06,5.18,0.0,16,8288,бРел
19,09:32:18,5.18,0.0,4,2072,бТел
20,09:32:21,5.19,0.010000000000000675,1,519,бРел
21,09:32:36,5.19,0.0,3,1557,бРел
22,09:32:54,5.19,0.0,5,2595,бРел
23,09:33:06,5.19,0.0,1,519,бРел
24,09:33:09,5.19,0.0,30,15570,бРел
25,09:33:12,5.19,0.0,1,519,бРел
26,09:33:18,5.19,0.0,2,1038,бРел
27,09:33:24,5.19,0.0,1,519,бРел
28,09:33:30,5.19,0.0,1,519,бРел
29,09:33:33,5.18,-0.010000000000000675,83,42994,бТел
30,09:33:36,5.19,0.010000000000000675,1,519,бРел
31,09:33:39,5.19,0.0,1,519,бРел
32,09:34:06,5.19,0.0,2,1038,бРел
33,09:35:06,5.19,0.0,2,1038,бРел
34,09:35:09,5.19,0.0,37,19203,бРел
35,09:35:12,5.19,0.0,1,519,бРел
36,09:35:18,5.19,0.0,3,1557,бРел
37,09:35:24,5.19,0.0,1,519,бТел
38,09:35:30,5.19,0.0,1,519,бРел
39,09:35:33,5.19,0.0,2,1038,бРел
40,09:35:39,5.19,0.0,4,2076,бТел
