,Ёи╫╩й╠╪Д,Ёи╫╩╪ш,╪ш╦Я╠Д╤╞,Ёи╫╩а©ё╗йжё╘,Ёи╫╩╤Нё╗т╙ё╘,птжй
0,09:25:03,3.67,-0.010000000000000231,388,142396.0,бРел
1,09:30:06,3.66,-0.009999999999999787,86,31476.0,бТел
2,09:30:09,3.66,0.0,573,209718.0,жпптел
3,09:30:12,3.65,-0.010000000000000231,121,44175.0,бТел
4,09:30:21,3.65,0.0,40,14600.0,бТел
5,09:30:24,3.65,0.0,130,47450.0,бТел
6,09:30:30,3.64,-0.009999999999999787,645,235363.0,бТел
7,09:30:33,3.65,0.009999999999999787,10,3650.0,бРел
8,09:30:36,3.65,0.0,357,130305.0,бРел
9,09:30:45,3.65,0.0,10,3650.0,бРел
10,09:30:48,3.64,-0.009999999999999787,47,17108.0,бТел
11,09:31:03,3.64,0.0,10,3640.0,бТел
12,09:31:06,3.64,0.0,10,3640.0,бТел
13,09:31:09,3.65,0.009999999999999787,178,64970.0,бРел
14,09:31:12,3.65,0.0,181,65905.0,бРел
15,09:31:24,3.65,0.0,70,25550.0,бРел
16,09:31:27,3.65,0.0,12,4380.0,бРел
17,09:31:30,3.65,0.0,46,16790.0,бРел
18,09:31:33,3.65,0.0,100,36500.0,бРел
19,09:31:36,3.65,0.0,21,7665.0,бРел
20,09:31:39,3.65,0.0,35,12775.0,бРел
21,09:31:42,3.65,0.0,146,53290.0,бРел
22,09:31:45,3.65,0.0,40,14600.0,бТел
23,09:32:00,3.65,0.0,55,20075.0,бТел
24,09:32:03,3.65,0.0,116,42422.0,бТел
25,09:32:15,3.65,0.0,203,74095.0,бТел
26,09:32:21,3.65,0.0,10,3650.0,бТел
27,09:32:24,3.65,0.0,63,22995.0,бТел
28,09:32:27,3.65,0.0,30,10950.0,бТел
29,09:32:30,3.65,0.0,50,18250.0,бТел
30,09:32:39,3.65,0.0,222,81030.0,бТел
31,09:32:45,3.66,0.010000000000000231,86,31476.0,бРел
32,09:32:51,3.66,0.0,30,10980.0,бРел
33,09:32:54,3.66,0.0,20,7320.0,бРел
34,09:32:57,3.66,0.0,50,18300.0,бРел
35,09:33:00,3.65,-0.010000000000000231,40,14630.0,бТел
36,09:33:03,3.66,0.010000000000000231,67,24460.0,бРел
37,09:33:06,3.65,-0.010000000000000231,10,3650.0,бТел
38,09:33:09,3.66,0.010000000000000231,1,366.0,бРел
39,09:33:12,3.65,-0.010000000000000231,64,23360.0,бТел
40,09:33:15,3.66,0.010000000000000231,65,23790.0,бРел
41,09:33:21,3.66,0.0,50,18300.0,бТел
42,09:33:30,3.66,0.0,52,19034.0,бТел
43,09:33:36,3.67,0.009999999999999787,29,10636.0,бРел
44,09:33:51,3.67,0.0,84,30828.0,бРел
45,09:33:57,3.66,-0.009999999999999787,8,2928.0,бТел
46,09:34:00,3.67,0.009999999999999787,139,50895.0,бРел
47,09:34:03,3.67,0.0,5,1835.0,бРел
48,09:34:12,3.66,-0.009999999999999787,94,34404.0,бТел
49,09:34:24,3.67,0.009999999999999787,29,10643.0,бРел
50,09:34:27,3.67,0.0,135,49481.0,бРел
51,09:34:33,3.66,-0.009999999999999787,122,44652.0,бТел
52,09:34:36,3.66,0.0,317,116022.0,бТел
53,09:34:45,3.66,0.0,141,51606.0,бТел
54,09:34:48,3.66,0.0,18,6588.0,бРел
55,09:34:54,3.66,0.0,184,67344.0,бРел
56,09:34:57,3.65,-0.010000000000000231,602,219730.0,бТел
57,09:35:00,3.65,0.0,30,10950.0,бТел
58,09:35:09,3.65,0.0,5,1825.0,бТел
59,09:35:12,3.65,0.0,31,11315.0,бТел
60,09:35:15,3.65,0.0,30,10950.0,бТел
61,09:35:18,3.65,0.0,256,93440.0,бТел
62,09:35:21,3.65,0.0,285,104025.0,бТел
63,09:35:24,3.65,0.0,15,5475.0,жпптел
64,09:35:33,3.66,0.010000000000000231,69,25211.0,бРел
65,09:35:39,3.65,-0.010000000000000231,52,18980.0,бТел
66,09:35:42,3.65,0.0,374,136510.0,бТел
67,09:35:45,3.65,0.0,68,24820.0,бТел
68,09:35:51,3.65,0.0,118,43170.0,бТел
69,09:35:54,3.65,0.0,5,1825.0,бТел
70,09:35:57,3.66,0.010000000000000231,38,13908.0,бРел
71,09:36:00,3.65,-0.010000000000000231,40,14600.0,бТел
72,09:36:03,3.65,0.0,48,17520.0,бТел
73,09:36:12,3.65,0.0,9,3285.0,бТел
74,09:36:15,3.65,0.0,61,22265.0,бТел
75,09:36:30,3.65,0.0,5,1825.0,бТел
76,09:36:39,3.65,0.0,421,153665.0,бТел
77,09:36:45,3.65,0.0,30,10950.0,бРел
78,09:36:48,3.65,0.0,69,25185.0,бРел
79,09:36:51,3.65,0.0,14,5110.0,бТел
80,09:36:54,3.65,0.0,500,182500.0,бТел
81,09:37:03,3.65,0.0,1,365.0,бТел
82,09:37:06,3.65,0.0,9,3285.0,бТел
83,09:37:09,3.65,0.0,1,365.0,бТел
84,09:37:12,3.65,0.0,62,22630.0,бТел
85,09:37:15,3.65,0.0,10,3650.0,бТел
86,09:37:18,3.65,0.0,2,730.0,бТел
87,09:37:27,3.65,0.0,164,59860.0,бТел
88,09:37:30,3.65,0.0,22,8030.0,бТел
89,09:37:36,3.65,0.0,50,18250.0,бТел
90,09:37:42,3.65,0.0,60,21900.0,бТел
91,09:37:45,3.65,0.0,155,56575.0,бРел
92,09:37:57,3.65,0.0,10,3650.0,бРел
93,09:38:00,3.65,0.0,96,34949.0,бРел
94,09:38:03,3.65,0.0,99,36135.0,бРел
95,09:38:06,3.64,-0.009999999999999787,30,10920.0,бТел
96,09:38:09,3.65,0.009999999999999787,50,18250.0,бРел
97,09:38:12,3.64,-0.009999999999999787,4,1456.0,бТел
98,09:38:18,3.64,0.0,883,321412.0,бТел
99,09:38:21,3.65,0.009999999999999787,81,29565.0,бРел
100,09:38:24,3.64,-0.009999999999999787,248,90272.0,бТел
101,09:38:33,3.64,0.0,109,39676.0,бТел
102,09:38:36,3.64,0.0,39,14196.0,бТел
103,09:38:39,3.64,0.0,73,26572.0,бТел
104,09:38:45,3.64,0.0,329,119756.0,бТел
105,09:38:54,3.65,0.009999999999999787,40,14600.0,бРел
106,09:38:57,3.65,0.0,23,8395.0,бРел
107,09:39:00,3.64,-0.009999999999999787,107,38966.0,бТел
108,09:39:12,3.64,0.0,53,19292.0,бТел
109,09:39:24,3.64,0.0,793,288652.0,бТел
110,09:39:30,3.64,0.0,2,728.0,бРел
111,09:39:36,3.64,0.0,245,89180.0,бРел
112,09:39:39,3.63,-0.010000000000000231,747,271161.0,бТел
113,09:39:42,3.64,0.010000000000000231,53,19292.0,бРел
114,09:39:48,3.64,0.0,163,59332.0,бТел
115,09:39:51,3.64,0.0,35,12740.0,бТел
116,09:39:54,3.64,0.0,1,364.0,бТел
117,09:40:00,3.64,0.0,26,9467.0,бТел
118,09:40:06,3.64,0.0,39,14216.0,бТел
119,09:40:09,3.64,0.0,30,10920.0,бТел
120,09:40:12,3.64,0.0,342,124488.0,бТел
121,09:40:18,3.64,0.0,50,18200.0,бТел
122,09:40:21,3.64,0.0,5,1820.0,бРел
123,09:40:27,3.64,0.0,1,364.0,бРел
124,09:40:33,3.64,0.0,82,29848.0,бРел
125,09:40:36,3.64,0.0,127,46104.0,бРел
126,09:40:39,3.64,0.0,11,4004.0,бРел
127,09:40:42,3.64,0.0,3,1092.0,бТел
128,09:40:51,3.64,0.0,105,38227.0,бТел
129,09:40:54,3.64,0.0,30,10920.0,бТел
130,09:40:57,3.64,0.0,8,2912.0,бТел
131,09:41:00,3.64,0.0,64,23296.0,бТел
132,09:41:06,3.64,0.0,234,85176.0,бРел
133,09:41:12,3.64,0.0,100,36400.0,бТел
134,09:41:15,3.64,0.0,1,364.0,бТел
135,09:41:24,3.64,0.0,42,15288.0,бТел
136,09:41:33,3.64,0.0,16,5824.0,бТел
137,09:41:36,3.65,0.009999999999999787,1044,379390.0,бРел
138,09:41:42,3.64,-0.009999999999999787,2,728.0,бТел
139,09:41:45,3.64,0.0,18,6552.0,бТел
140,09:42:09,3.64,0.0,31,11284.0,бТел
141,09:42:15,3.65,0.009999999999999787,7,2550.0,бРел
142,09:42:21,3.64,-0.009999999999999787,2,728.0,бТел
143,09:42:30,3.64,0.0,98,35672.0,бТел
144,09:42:45,3.64,0.0,5,1820.0,бТел
145,09:42:48,3.64,0.0,6,2184.0,бТел
146,09:43:18,3.64,0.0,41,14924.0,бТел
147,09:43:21,3.64,0.0,95,34580.0,бТел
148,09:43:24,3.64,0.0,5,1820.0,бТел
149,09:43:27,3.64,0.0,89,32404.0,бТел
150,09:43:30,3.64,0.0,1,364.0,бТел
151,09:43:33,3.64,0.0,1000,364000.0,бТел
152,09:43:39,3.64,0.0,50,18200.0,бТел
153,09:43:42,3.65,0.009999999999999787,1,365.0,бРел
154,09:43:54,3.64,-0.009999999999999787,19,6916.0,бТел
155,09:44:03,3.64,0.0,2,728.0,бТел
156,09:44:18,3.64,0.0,10,3640.0,бТел
157,09:44:30,3.65,0.009999999999999787,10,3650.0,бРел
158,09:44:33,3.64,-0.009999999999999787,402,146328.0,бТел
159,09:44:42,3.64,0.0,5,1820.0,бТел
160,09:44:48,3.64,0.0,10,3640.0,бТел
161,09:44:51,3.65,0.009999999999999787,30,10950.0,бРел
162,09:45:00,3.65,0.0,220,80090.0,бРел
163,09:45:24,3.64,-0.009999999999999787,15,5460.0,бТел
164,09:45:27,3.64,0.0,42,15288.0,бТел
165,09:45:30,3.64,0.0,239,86996.0,бТел
166,09:45:33,3.65,0.009999999999999787,238,86869.0,бРел
167,09:45:42,3.65,0.0,40,14597.0,бРел
168,09:45:51,3.64,-0.009999999999999787,3,1092.0,бТел
169,09:45:54,3.65,0.009999999999999787,504,183960.0,бРел
170,09:45:57,3.64,-0.009999999999999787,180,65520.0,бТел
171,09:46:03,3.64,0.0,20,7280.0,бТел
172,09:46:12,3.64,0.0,68,24752.0,бТел
173,09:46:24,3.64,0.0,22,8008.0,бТел
174,09:46:36,3.64,0.0,40,14560.0,бТел
175,09:46:39,3.65,0.009999999999999787,42,15330.0,бРел
176,09:46:54,3.64,-0.009999999999999787,80,29120.0,бТел
177,09:47:03,3.64,0.0,34,12376.0,бТел
178,09:47:15,3.64,0.0,40,14560.0,бТел
179,09:47:18,3.65,0.009999999999999787,1,365.0,бРел
180,09:47:48,3.65,0.0,94,34310.0,бРел
181,09:47:51,3.65,0.0,299,109135.0,бРел
182,09:48:39,3.65,0.0,20,7300.0,бТел
183,09:48:48,3.66,0.010000000000000231,1,366.0,бРел
184,09:48:51,3.65,-0.010000000000000231,100,36500.0,бТел
185,09:49:06,3.65,0.0,9,3285.0,бТел
186,09:49:15,3.65,0.0,33,12045.0,бТел
187,09:49:21,3.66,0.010000000000000231,42,15372.0,бРел
188,09:49:30,3.65,-0.010000000000000231,20,7300.0,бТел
189,09:49:39,3.65,0.0,280,102200.0,бТел
190,09:49:51,3.65,0.0,200,73000.0,бТел
191,09:50:03,3.65,0.0,3,1095.0,бТел
192,09:50:06,3.65,0.0,167,60955.0,бТел
193,09:50:12,3.65,0.0,120,43800.0,бТел
194,09:50:15,3.65,0.0,112,40880.0,бТел
195,09:50:18,3.65,0.0,38,13870.0,бТел
196,09:50:21,3.65,0.0,18,6570.0,бТел
197,09:50:30,3.65,0.0,137,50005.0,бТел
198,09:50:33,3.66,0.010000000000000231,7,2556.0,бРел
199,09:50:36,3.65,-0.010000000000000231,11,4015.0,бТел
200,09:50:39,3.65,0.0,20,7300.0,бТел
201,09:50:48,3.65,0.0,10,3650.0,бТел
202,09:50:54,3.65,0.0,1,365.0,бТел
203,09:51:12,3.65,0.0,210,76650.0,бТел
204,09:51:18,3.65,0.0,105,38325.0,бТел
205,09:51:21,3.65,0.0,15,5475.0,бТел
206,09:51:30,3.65,0.0,102,37232.0,бТел
207,09:51:33,3.65,0.0,1,365.0,бТел
208,09:51:36,3.65,0.0,6,2190.0,бТел
209,09:51:39,3.65,0.0,102,37230.0,бТел
210,09:51:42,3.66,0.010000000000000231,30,10980.0,бРел
211,09:51:48,3.65,-0.010000000000000231,34,12410.0,бТел
212,09:51:54,3.65,0.0,243,88695.0,бТел
213,09:52:00,3.65,0.0,152,55480.0,бТел
214,09:52:06,3.65,0.0,262,95630.0,бТел
215,09:52:09,3.65,0.0,25,9125.0,бРел
216,09:52:15,3.65,0.0,20,7300.0,бРел
217,09:52:18,3.64,-0.009999999999999787,47,17115.0,бТел
218,09:52:24,3.65,0.009999999999999787,45,16405.0,бРел
219,09:52:30,3.64,-0.009999999999999787,100,36400.0,бТел
220,09:52:33,3.65,0.009999999999999787,1,365.0,бРел
221,09:52:36,3.65,0.0,2,729.0,бРел
222,09:52:39,3.64,-0.009999999999999787,322,117208.0,бТел
223,09:52:48,3.64,0.0,10,3640.0,бТел
224,09:53:00,3.64,0.0,601,218764.0,бТел
225,09:53:06,3.64,0.0,185,67340.0,бТел
226,09:53:18,3.64,0.0,214,77896.0,бТел
227,09:53:24,3.64,0.0,40,14560.0,бТел
228,09:53:27,3.64,0.0,700,254800.0,бТел
229,09:53:33,3.64,0.0,197,71708.0,бТел
230,09:53:36,3.64,0.0,147,53508.0,бТел
231,09:53:39,3.64,0.0,115,41860.0,бТел
232,09:53:48,3.64,0.0,8,2912.0,бРел
233,09:54:03,3.64,0.0,27,9828.0,бРел
234,09:54:09,3.64,0.0,195,70980.0,бРел
235,09:54:12,3.64,0.0,20,7280.0,бТел
236,09:54:15,3.64,0.0,4,1456.0,бТел
237,09:54:18,3.64,0.0,34,12376.0,бТел
238,09:54:21,3.64,0.0,20,7280.0,бТел
239,09:54:30,3.64,0.0,197,71708.0,бТел
240,09:54:39,3.64,0.0,9,3276.0,бТел
241,09:54:42,3.64,0.0,11,4004.0,бТел
242,09:54:45,3.64,0.0,15,5460.0,бТел
243,09:54:48,3.64,0.0,20,7280.0,бТел
244,09:55:03,3.64,0.0,386,140504.0,бТел
245,09:55:12,3.63,-0.010000000000000231,197,71511.0,бТел
