,成交时间,成交价,价格变动,成交量（手）,成交额（元）,性质
0,09:42:12,2.88,-0.06000000000000005,63,18144,卖盘
1,09:42:48,2.88,0.0,7,2016,买盘
2,10:00:51,2.88,0.0,30,8640,卖盘
3,10:02:03,2.93,0.050000000000000266,41,12013,买盘
4,10:03:12,2.93,0.0,10,2930,卖盘
5,10:33:48,2.93,0.0,25,7325,买盘
6,10:34:18,2.95,0.020000000000000018,75,22125,买盘
7,11:14:24,2.91,-0.040000000000000036,25,7275,卖盘
8,11:15:03,2.91,0.0,21,6111,买盘
9,13:00:09,2.95,0.040000000000000036,6,1740,买盘
10,13:06:30,2.95,0.0,14,4130,买盘
11,13:36:03,2.95,0.0,44,12980,买盘
12,13:36:27,2.96,0.009999999999999787,97,28712,买盘
13,13:37:24,3.0,0.040000000000000036,46,13800,买盘
14,13:39:12,3.0,0.0,10,3000,买盘
15,13:47:54,2.99,-0.009999999999999787,10,2990,买盘
16,13:48:03,2.99,0.0,18,5382,买盘
17,13:48:36,2.99,0.0,2,598,卖盘
18,14:00:00,2.97,-0.020000000000000018,40,11880,卖盘
19,14:47:57,2.99,0.020000000000000018,73,21727,买盘
20,14:49:09,2.99,0.0,21,6279,买盘
21,14:50:06,2.99,0.0,30,8970,买盘
22,14:51:03,2.99,0.0,23,6877,买盘
23,15:00:03,2.96,-0.03000000000000025,72,21312,买盘
