,成交时间,成交价,价格变动,成交量（手）,成交额（元）,性质
0,10:38:06,1.89,-0.020000000000000018,1,189,卖盘
1,10:42:57,1.9,0.010000000000000009,6,1140,买盘
2,10:43:45,1.88,-0.020000000000000018,222,41819,卖盘
3,10:44:36,1.91,0.030000000000000027,149,28390,买盘
4,10:45:03,1.92,0.010000000000000009,7,1344,买盘
5,10:45:21,1.92,0.0,5,960,买盘
6,10:48:12,1.91,-0.010000000000000009,30,5730,卖盘
7,10:49:42,1.91,0.0,33,6303,卖盘
8,11:17:27,1.91,0.0,2,382,买盘
9,11:19:24,1.91,0.0,10,1910,买盘
10,13:00:03,1.91,0.0,54,10314,买盘
11,13:22:15,1.9,-0.010000000000000009,124,23560,卖盘
12,13:35:06,1.9,0.0,8,1520,买盘
13,13:58:00,1.89,-0.010000000000000009,200,37800,卖盘
14,13:59:00,1.91,0.020000000000000018,168,32034,买盘
15,13:59:03,1.89,-0.020000000000000018,24,4576,卖盘
16,14:01:33,1.89,0.0,9,1701,买盘
17,14:03:45,1.88,-0.010000000000000009,100,18800,卖盘
18,14:04:24,1.89,0.010000000000000009,87,16443,买盘
19,14:04:45,1.92,0.030000000000000027,1,192,买盘
20,14:16:54,1.91,-0.010000000000000009,10,1910,卖盘
21,15:00:03,1.91,0.0,18,3438,买盘
