,成交时间,成交价,价格变动,成交量（手）,成交额（元）,性质
0,09:58:42,2.13,-0.03000000000000025,100,21300.0,卖盘
1,10:09:30,2.13,0.0,12,2556.0,卖盘
2,10:11:18,2.13,0.0,57,12141.0,买盘
3,10:12:09,2.13,0.0,15,3195.0,买盘
4,10:13:03,2.16,0.03000000000000025,18,3871.0,买盘
5,10:28:36,2.16,0.0,5,1080.0,买盘
6,10:43:24,2.15,-0.010000000000000231,50,10750.0,买盘
7,10:53:00,2.15,0.0,14,3010.0,买盘
8,11:03:33,2.15,0.0,5,1075.0,买盘
9,11:12:54,2.14,-0.009999999999999787,26,5564.0,卖盘
10,11:17:00,2.15,0.009999999999999787,30,6450.0,买盘
11,13:44:45,2.15,0.0,10,2150.0,买盘
12,13:49:42,2.14,-0.009999999999999787,10,2140.0,卖盘
13,13:50:36,2.13,-0.010000000000000231,8,1789.199999999997,卖盘
14,14:39:30,2.14,0.010000000000000231,78,16734.800000000003,买盘
15,14:41:54,2.14,0.0,21,4665.199999999997,卖盘
16,14:42:42,2.14,0.0,17,3680.800000000003,买盘
17,14:43:39,2.14,0.0,82,17719.199999999997,卖盘
18,14:44:03,2.15,0.009999999999999787,20,4299.800000000003,买盘
19,14:45:21,2.15,0.0,20,4300.0,买盘
20,14:54:27,2.13,-0.020000000000000018,15,3195.0,卖盘
21,14:55:00,2.13,0.0,95,20362.79999999999,卖盘
22,14:55:27,2.13,0.0,0,85.20000000001164,买盘
23,14:56:57,2.15,0.020000000000000018,1,215.0,买盘
