,成交时间,成交价,价格变动,成交量（手）,成交额（元）,性质
0,10:13:00,1.12,-0.009999999999999787,3,403.2,卖盘
1,10:33:42,1.12,0.0,80,8960.0,卖盘
2,10:35:57,1.12,0.0,1,201.59999999999854,卖盘
3,10:42:54,1.12,0.0,9,1008.0,卖盘
4,11:07:06,1.13,0.009999999999999787,11,1243.0,买盘
5,11:24:30,1.12,-0.009999999999999787,1,112.0,卖盘
6,13:00:09,1.12,0.0,20,2240.0,卖盘
7,13:45:33,1.11,-0.010000000000000009,603,66967.59999999999,卖盘
8,14:02:12,1.11,0.0,65,7215.0,卖盘
9,14:57:03,1.13,0.019999999999999796,51,5763.0,买盘
10,15:00:06,1.14,0.010000000000000009,1,114.0,卖盘
