,成交时间,成交价,价格变动,成交量（手）,成交额（元）,性质
0,09:48:18,3.53,0.029999999999999805,1,353.0,买盘
1,09:49:15,3.53,0.0,1,353.0,买盘
2,09:49:24,3.42,-0.10999999999999988,18,6156.0,卖盘
3,09:50:03,3.42,0.0,5,1710.0,买盘
4,09:50:15,3.42,0.0,159,54583.2,买盘
5,09:52:36,3.53,0.10999999999999988,11,3883.0,买盘
6,10:23:45,3.45,-0.07999999999999963,1,345.0,卖盘
7,10:27:00,3.45,0.0,2,1021.1999999999971,买盘
8,14:05:30,3.52,0.06999999999999984,64,22528.0,买盘
9,14:06:39,3.53,0.009999999999999787,1,352.9100000000035,买盘
10,14:27:21,3.53,0.0,21,7413.0,买盘
