,成交时间,成交价,价格变动,成交量（手）,成交额（元）,性质
0,09:36:12,2.24,-0.009999999999999787,100,22400,卖盘
1,09:36:48,2.23,-0.010000000000000231,51,11373,卖盘
2,09:37:06,2.23,0.0,164,36572,卖盘
3,09:37:45,2.2,-0.029999999999999805,12,2640,卖盘
4,09:38:30,2.07,-0.13000000000000034,12,2492,卖盘
5,09:46:48,2.34,0.27,1,234,买盘
6,09:48:30,2.32,-0.020000000000000018,10,2320,卖盘
7,09:48:42,2.32,0.0,3,696,卖盘
8,09:49:30,2.19,-0.1299999999999999,8,1752,卖盘
9,09:50:09,2.32,0.1299999999999999,1,232,买盘
10,10:16:12,2.25,-0.06999999999999984,5,1125,买盘
11,10:42:33,2.25,0.0,10,2250,买盘
12,13:24:09,2.2,-0.04999999999999982,40,8834,卖盘
13,14:02:36,2.22,0.020000000000000018,50,11100,卖盘
14,14:23:42,2.25,0.029999999999999805,1,225,买盘
15,14:27:03,2.25,0.0,1,225,买盘
