,成交时间,成交价,价格变动,成交量（手）,成交额（元）,性质
0,11:10:51,3.03,0.05999999999999961,180,53107.04,买盘
1,13:11:06,2.95,-0.07999999999999963,9,2655.0,买盘
2,14:01:18,2.88,-0.07000000000000028,20,5760.0,卖盘
3,14:07:09,2.88,0.0,11,3168.0,卖盘
4,14:09:15,2.88,0.0,10,2879.9999999999927,买盘
5,14:41:54,2.93,0.050000000000000266,1,293.0,买盘
6,14:48:24,2.88,-0.050000000000000266,30,8640.0,卖盘
7,14:50:15,2.92,0.040000000000000036,1,292.0,买盘
8,14:55:00,2.87,-0.04999999999999982,78,22386.0,卖盘
9,14:55:12,2.94,0.06999999999999984,65,19025.0,买盘
10,14:55:36,2.95,0.010000000000000231,15,4419.0,买盘
11,15:00:03,2.96,0.009999999999999787,1,296.0,买盘
