,成交时间,成交价,价格变动,成交量（手）,成交额（元）,性质
0,10:55:15,3.45,-0.05999999999999961,220,75900.0,卖盘
1,13:18:42,3.46,0.009999999999999787,20,6920.0,卖盘
2,13:19:48,3.46,0.0,8,2768.0,卖盘
3,14:22:42,3.46,0.0,40,13840.0,卖盘
4,14:23:54,3.45,-0.009999999999999787,400,138062.0,卖盘
5,14:24:33,3.45,0.0,11,4105.5,卖盘
6,14:39:51,3.46,0.009999999999999787,30,10380.0,卖盘
7,14:44:18,3.45,-0.009999999999999787,18,6210.0,卖盘
8,14:54:42,3.46,0.009999999999999787,29,10034.0,买盘
9,14:56:09,3.46,0.0,85,29410.0,买盘
10,15:00:03,3.5,0.040000000000000036,1,350.0,买盘
