,成交时间,成交价,价格变动,成交量（手）,成交额（元）,性质
0,09:54:39,4.96,0.04999999999999982,34,16844.0,买盘
1,10:00:33,4.97,0.009999999999999787,64,31808.0,买盘
2,10:13:27,4.97,0.0,3,1491.0,买盘
3,10:53:36,4.96,-0.009999999999999787,9,4464.0,买盘
4,11:00:06,4.96,0.0,91,45136.0,买盘
5,11:00:21,4.96,0.0,9,4464.0,卖盘
6,11:06:15,4.96,0.0,11,5456.0,买盘
7,11:06:30,4.95,-0.009999999999999787,10,4950.0,卖盘
8,11:15:27,4.95,0.0,17,8415.0,卖盘
9,11:16:39,4.95,0.0,43,21285.0,卖盘
10,11:29:18,4.95,0.0,7,3465.0,买盘
11,13:00:06,4.96,0.009999999999999787,8,3968.0,买盘
12,13:51:18,4.95,-0.009999999999999787,45,22275.0,卖盘
13,13:53:51,4.95,0.0,30,14850.0,卖盘
14,14:07:21,4.95,0.0,50,24750.0,卖盘
15,14:09:42,4.95,0.0,10,4950.0,卖盘
16,14:35:36,4.96,0.009999999999999787,1,496.0,买盘
17,14:38:00,4.96,0.0,3,1488.0,买盘
18,14:43:06,4.95,-0.009999999999999787,2,990.0,卖盘
19,14:56:30,4.94,-0.009999999999999787,10,4940.0,卖盘
20,15:00:03,4.93,-0.010000000000000675,41,20232.72,卖盘
