,成交时间,成交价,价格变动,成交量（手）,成交额（元）,性质
0,09:30:03,5.38,-0.009999999999999787,6,3228,买盘
1,09:41:30,5.38,0.0,2,1076,卖盘
2,10:00:12,5.55,0.16999999999999993,10,5550,买盘
3,10:00:27,5.55,0.0,10,5550,买盘
4,10:01:12,5.55,0.0,10,5550,买盘
5,10:02:00,5.61,0.0600000000000005,4,2244,买盘
6,10:02:27,5.61,0.0,4,2244,卖盘
7,10:09:12,5.55,-0.0600000000000005,5,2775,卖盘
8,13:00:09,5.51,-0.040000000000000036,7,3857,买盘
9,13:15:15,5.51,0.0,3,1653,卖盘
10,13:47:54,5.48,-0.02999999999999936,3,1644,买盘
11,14:02:42,5.48,0.0,7,3836,卖盘
12,14:35:45,5.53,0.04999999999999982,1,553,买盘
13,14:52:27,5.52,-0.010000000000000675,10,5520,买盘
