,成交时间,成交价,价格变动,成交量（手）,成交额（元）,性质
0,09:53:03,15.35,0.02999999999999936,1,1535,买盘
1,09:57:42,15.32,-0.02999999999999936,1,1532,卖盘
2,10:06:42,15.33,0.009999999999999787,50,76650,买盘
3,10:12:51,15.35,0.019999999999999574,230,353050,买盘
4,10:16:27,15.29,-0.0600000000000005,2,3058,卖盘
5,10:21:54,15.3,0.010000000000001563,19,29070,卖盘
6,10:42:06,15.3,0.0,14,21420,卖盘
7,10:45:54,15.29,-0.010000000000001563,99,151421,卖盘
8,11:12:06,15.29,0.0,2,3058,卖盘
9,11:18:06,15.29,0.0,6,9174,卖盘
10,13:00:09,15.29,0.0,3,4587,卖盘
11,13:03:15,15.3,0.010000000000001563,1,1530,买盘
12,13:08:48,15.3,0.0,1,1530,买盘
13,13:18:36,15.29,-0.010000000000001563,6,9174,卖盘
14,13:24:18,15.25,-0.03999999999999915,33,50340,卖盘
15,13:29:54,15.25,0.0,19,28975,卖盘
16,14:09:33,15.29,0.03999999999999915,25,38225,买盘
17,14:32:18,15.29,0.0,3,4587,买盘
18,14:35:18,15.26,-0.02999999999999936,10,15260,卖盘
19,14:46:48,15.25,-0.009999999999999787,30,45774,卖盘
20,14:56:48,15.25,0.0,13,19825,卖盘
