,成交时间,成交价,价格变动,成交量（手）,成交额（元）,性质
0,09:31:45,3.33,0.040000000000000036,1,333.0,买盘
1,09:33:42,3.29,-0.040000000000000036,5,1645.0,卖盘
2,09:37:39,3.29,0.0,50,16450.0,买盘
3,09:40:09,3.29,0.0,10,3290.0,买盘
4,09:45:15,3.28,-0.010000000000000231,1,328.0,卖盘
5,09:51:39,3.28,0.0,21,6888.0,卖盘
6,09:56:18,3.29,0.010000000000000231,13,4474.4000000000015,买盘
7,09:56:27,3.32,0.029999999999999805,1,332.0,买盘
8,10:46:27,3.28,-0.040000000000000036,34,11415.799999999996,卖盘
9,10:53:39,3.28,0.0,56,18564.800000000003,卖盘
10,10:54:30,3.26,-0.020000000000000018,77,25250.399999999994,卖盘
11,11:01:15,3.26,0.0,3,978.0,卖盘
12,11:15:09,3.25,-0.009999999999999787,30,9771.600000000006,卖盘
13,13:00:06,3.32,0.06999999999999984,9,2940.0,买盘
14,14:48:39,3.3,-0.020000000000000018,6,1980.0,买盘
