,Ёи╫╩й╠╪Д,Ёи╫╩╪ш,╪ш╦Я╠Д╤╞,Ёи╫╩а©ё╗йжё╘,Ёи╫╩╤Нё╗т╙ё╘,птжй
0,09:25:02,7.23,-0.019999999999999574,63,45549,бРел
1,09:30:02,7.22,-0.010000000000000675,10,7220,бТел
2,09:30:08,7.22,0.0,4,3538,бТел
3,09:30:10,7.22,0.0,1,722,бТел
4,09:30:16,7.23,0.0,50,36150,бРел
5,09:30:20,7.23,0.0,18,13014,бРел
6,09:30:26,7.25,0.0,10,7250,бРел
7,09:30:32,7.26,0.009999999999999787,19,13794,бРел
8,09:30:46,7.28,-0.009999999999999787,7,5096,бРел
9,09:30:50,7.27,-0.010000000000000675,6,4362,бТел
10,09:30:56,7.26,0.0,1,726,бРел
11,09:31:02,7.26,0.0,44,31944,бРел
12,09:31:08,7.28,0.020000000000000462,3,2183,бРел
13,09:31:10,7.27,-0.010000000000000675,15,10905,бТел
14,09:31:16,7.27,0.0,11,7997,бРел
15,09:31:22,7.28,0.010000000000000675,2,1456,бРел
16,09:31:26,7.25,-0.03000000000000025,40,29069,бТел
17,09:32:02,7.24,0.0,11,7964,бТел
18,09:32:08,7.26,0.019999999999999574,13,9438,бРел
19,09:32:10,7.26,0.0,15,10890,бРел
20,09:32:16,7.27,0.009999999999999787,3,2181,жпптел
21,09:32:26,7.29,0.020000000000000462,1,729,бРел
22,09:32:32,7.29,0.0,4,2916,жпптел
23,09:32:50,7.3,0.0,26,18980,бРел
24,09:33:02,7.3,0.0,23,16790,бРел
25,09:33:14,7.3,0.0,45,32850,бРел
26,09:33:16,7.3,0.0,28,20440,бТел
27,09:33:26,7.32,0.020000000000000462,2,1464,бРел
28,09:33:38,7.31,-0.010000000000000675,4,2924,бТел
29,09:33:46,7.31,0.0,4,2924,бТел
30,09:34:08,7.3,-0.009999999999999787,63,46044,бТел
31,09:34:16,7.29,-0.009999999999999787,28,20412,бТел
32,09:34:26,7.29,0.0,5,3645,бТел
33,09:34:32,7.3,0.009999999999999787,1,730,бРел
34,09:34:38,7.29,-0.009999999999999787,7,5103,бТел
35,09:34:44,7.29,0.0,3,2187,бТел
36,09:34:50,7.29,0.0,26,18954,бТел
37,09:34:58,7.26,-0.03000000000000025,78,56705,бТел
38,09:35:02,7.26,0.0,212,153912,бРел
39,09:35:20,7.28,0.020000000000000462,11,8334,жпптел
40,09:35:32,7.27,-0.010000000000000675,72,52344,бТел
41,09:35:40,7.27,0.0,9,6543,бТел
42,09:35:46,7.27,0.0,9,6543,бТел
43,09:35:58,7.28,0.010000000000000675,5,3640,бРел
44,09:36:04,7.27,-0.010000000000000675,3,2181,бТел
45,09:36:09,7.27,0.0,3,2181,бТел
46,09:36:10,7.27,0.0,7,5094,бТел
47,09:36:23,7.27,0.0,2,1454,бТел
48,09:36:27,7.27,0.0,3,2181,бТел
49,09:36:34,7.28,0.010000000000000675,8,5824,бРел
50,09:36:39,7.28,0.0,1,728,бРел
51,09:36:40,7.28,0.0,77,56056,бРел
52,09:37:03,7.29,0.009999999999999787,2,1458,бРел
53,09:37:17,7.29,0.0,1,729,бРел
54,09:37:28,7.28,-0.009999999999999787,1,728,бТел
55,09:37:33,7.28,0.0,1,728,бТел
56,09:37:35,7.28,0.0,7,5096,бТел
57,09:37:40,7.29,0.009999999999999787,14,10202,бРел
58,09:37:45,7.28,-0.009999999999999787,9,6552,бТел
59,09:37:57,7.27,-0.010000000000000675,6,4362,бТел
60,09:38:03,7.27,0.0,13,9451,бТел
61,09:38:05,7.27,0.0,30,21810,бТел
62,09:38:10,7.26,-0.009999999999999787,18,13081,бТел
63,09:38:15,7.26,0.0,3,2178,бТел
64,09:38:23,7.26,0.0,31,22506,бТел
65,09:38:27,7.27,0.009999999999999787,5,3635,бРел
66,09:38:34,7.27,0.0,4,2908,бРел
67,09:38:53,7.27,0.0,2,1454,бРел
68,09:39:28,7.27,0.0,50,36350,бРел
69,09:39:33,7.27,0.0,4,2908,бРел
