,成交时间,成交价,价格变动,成交量（手）,成交额（元）,性质
0,09:52:06,5.52,-0.03000000000000025,2,1600.8,卖盘
1,10:07:45,5.7,0.1800000000000006,1,570.0000000000002,买盘
2,10:12:42,5.67,-0.03000000000000025,4,2268.0,卖盘
3,10:45:39,5.53,-0.13999999999999968,1,553.0,卖盘
4,11:08:03,5.5,-0.03000000000000025,51,28207.2,卖盘
5,11:09:06,5.44,-0.05999999999999961,52,28848.6,卖盘
6,11:25:09,5.64,0.1999999999999993,79,44556.00000000001,买盘
7,13:08:21,5.51,-0.1299999999999999,2,1597.8999999999942,卖盘
8,13:10:03,5.51,0.0,6,3361.100000000006,卖盘
9,13:15:00,5.5,-0.009999999999999787,5,2750.0,卖盘
10,13:17:15,5.5,0.0,43,23650.0,买盘
11,13:30:36,5.5,0.0,2,1100.0,买盘
12,13:47:09,5.5,0.0,4,2200.0,卖盘
13,13:47:51,5.5,0.0,10,5500.0,卖盘
14,13:49:54,5.5,0.0,2,1100.0,买盘
15,13:50:18,5.5,0.0,5,2750.0,买盘
16,14:10:21,5.49,-0.009999999999999787,19,10431.0,卖盘
17,14:12:51,5.5,0.009999999999999787,10,5500.0,买盘
18,14:18:00,5.5,0.0,34,18700.0,买盘
19,14:21:21,5.5,0.0,10,5500.0,买盘
20,14:22:42,5.5,0.0,11,6050.0,买盘
21,14:23:12,5.5,0.0,10,5500.0,买盘
22,14:29:48,5.5,0.0,4,2200.0,买盘
23,14:34:36,5.51,0.009999999999999787,1,551.0,卖盘
24,14:40:48,5.54,0.03000000000000025,10,5540.0,买盘
