,成交时间,成交价,价格变动,成交量（手）,成交额（元）,性质
0,09:35:21,3.94,-0.03000000000000025,10,3940,买盘
1,10:02:15,3.94,0.0,6,2364,买盘
2,10:03:24,3.95,0.010000000000000231,11,4345,买盘
3,10:55:21,3.9,-0.050000000000000266,7,2730,卖盘
4,13:03:33,3.91,0.010000000000000231,35,13686,卖盘
5,13:04:18,3.9,-0.010000000000000231,15,5850,卖盘
6,13:05:00,3.9,0.0,177,69030,卖盘
7,13:10:54,3.9,0.0,110,42900,买盘
8,14:12:24,3.9,0.0,20,7800,买盘
9,14:34:42,3.9,0.0,310,120900,买盘
10,14:37:51,3.9,0.0,43,16770,买盘
11,14:39:15,3.9,0.0,22,8580,买盘
12,14:56:36,3.94,0.040000000000000036,1,394,买盘
