,成交时间,成交价,价格变动,成交量（手）,成交额（元）,性质
0,09:38:30,2.77,0.0,1,277.0,买盘
1,11:05:33,2.77,0.0,3,831.0,买盘
2,13:23:06,2.77,0.0,5,1385.0,卖盘
3,13:43:15,2.76,-0.010000000000000231,25,6900.0,卖盘
4,13:46:42,2.75,-0.009999999999999787,5,1375.0,卖盘
5,13:48:15,2.75,0.0,1,275.0,卖盘
6,13:49:03,2.75,0.0,4,1100.0,卖盘
7,13:50:45,2.74,-0.009999999999999787,26,7354.16,卖盘
8,13:51:39,2.75,0.009999999999999787,3,825.0,买盘
9,13:57:27,2.75,0.0,1,275.0,卖盘
10,14:16:03,2.76,0.009999999999999787,5,1380.0,买盘
11,14:16:21,2.76,0.0,1,276.0,卖盘
12,14:18:51,2.76,0.0,14,3864.0,卖盘
13,14:52:18,2.74,-0.019999999999999574,1,274.0,卖盘
14,14:54:54,2.74,0.0,1,274.0,卖盘
