,成交时间,成交价,价格变动,成交量（手）,成交额（元）,性质
0,09:33:51,2.22,-0.009999999999999787,8,1776.0,卖盘
1,09:37:00,2.22,0.0,27,6011.76,买盘
2,09:40:06,2.25,0.029999999999999805,16,3600.0,卖盘
3,09:41:03,2.25,0.0,12,2700.0,卖盘
4,09:57:36,2.23,-0.020000000000000018,14,3211.199999999999,卖盘
5,10:37:45,2.23,0.0,10,2230.0,卖盘
6,10:50:24,2.23,0.0,11,2586.7999999999993,卖盘
7,13:00:09,2.22,-0.009999999999999787,2,648.2400000000016,卖盘
8,13:27:33,2.21,-0.010000000000000231,2,442.0,卖盘
9,13:41:51,2.21,0.0,30,6630.0,买盘
10,13:47:03,2.21,0.0,13,2873.0,买盘
11,14:09:54,2.21,0.0,5,1105.0,买盘
12,14:18:39,2.21,0.0,2,442.0,买盘
13,14:21:03,2.2,-0.009999999999999787,85,18700.0,卖盘
14,14:21:36,2.2,0.0,20,4400.0,买盘
15,14:22:45,2.21,0.009999999999999787,27,5967.0,买盘
16,14:37:42,2.21,0.0,57,12597.0,买盘
17,14:55:33,2.21,0.0,9,1989.0,买盘
18,14:55:39,2.22,0.010000000000000231,7,1571.7599999999948,买盘
19,14:55:51,2.25,0.029999999999999805,10,2250.0,买盘
