,Ёи╫╩й╠╪Д,Ёи╫╩╪ш,╪ш╦Я╠Д╤╞,Ёи╫╩а©ё╗йжё╘,Ёи╫╩╤Нё╗т╙ё╘,птжй
0,09:25:09,49.01,-0.6200000000000045,216,1058616.0,бРел
1,09:30:03,49.61,0.6000000000000014,16,78883.0,бРел
2,09:30:06,49.63,0.020000000000003126,91,453819.20999999996,бРел
3,09:30:09,49.63,0.0,7,34750.0,бТел
4,09:30:12,49.63,0.0,31,155490.79000000004,бТел
5,09:30:15,49.63,0.0,39,193481.0,бРел
6,09:30:18,49.63,0.0,3,14889.0,бРел
7,09:30:21,49.6,-0.030000000000001137,73,362113.0,бТел
8,09:30:30,49.59,-0.00999999999999801,74,366906.0,бРел
9,09:30:33,49.6,0.00999999999999801,5,24751.0,бРел
10,09:30:36,49.18,-0.4200000000000017,2,9837.0,бТел
11,09:30:42,49.5,0.3200000000000003,2,9900.0,бРел
12,09:30:45,49.48,-0.020000000000003126,2,9896.0,жпптел
13,09:30:48,49.5,0.020000000000003126,1,4950.0,бРел
14,09:30:54,49.22,-0.28000000000000114,1,4922.0,бТел
15,09:30:57,49.44,0.21999999999999886,1,4944.0,жпптел
16,09:31:00,49.44,0.0,5,24720.0,бРел
17,09:31:03,49.44,0.0,6,29664.0,бТел
18,09:31:06,49.25,-0.18999999999999773,11,54297.0,бТел
19,09:31:15,49.4,0.14999999999999858,4,19733.0,бРел
20,09:31:18,49.4,0.0,2,9880.0,бРел
21,09:31:21,49.4,0.0,11,54372.0,бРел
22,09:31:27,49.4,0.0,14,69160.0,бТел
23,09:31:30,49.44,0.03999999999999915,8,39540.0,бРел
24,09:31:33,49.34,-0.09999999999999432,7,34564.0,бТел
25,09:31:36,49.34,0.0,1,4934.0,бТел
26,09:31:42,49.4,0.05999999999999517,8,39517.0,бРел
27,09:31:45,49.4,0.0,12,59300.0,бТел
28,09:31:48,49.39,-0.00999999999999801,1,4939.0,бРел
29,09:31:51,49.39,0.0,14,69195.0,бТел
30,09:31:54,49.58,0.18999999999999773,61,301681.0,бРел
31,09:31:57,49.5,-0.0799999999999983,23,113864.0,бТел
32,09:32:03,49.6,0.10000000000000142,2,9912.0,бРел
33,09:32:06,49.53,-0.07000000000000028,5,24778.0,жпптел
34,09:32:09,49.6,0.07000000000000028,10,49593.0,бРел
35,09:32:12,49.54,-0.060000000000002274,4,19814.0,жпптел
36,09:32:15,49.53,-0.00999999999999801,2,9906.0,бТел
37,09:32:18,49.53,0.0,4,19833.0,бТел
38,09:32:21,49.63,0.10000000000000142,43,213377.0,бРел
39,09:32:27,49.81,0.17999999999999972,52,258224.0,бРел
40,09:32:30,49.81,0.0,1,4981.0,бРел
41,09:32:39,49.8,-0.010000000000005116,2,9946.0,бРел
42,09:32:42,49.66,-0.14000000000000057,3,14898.0,бТел
43,09:32:45,49.7,0.04000000000000625,11,54670.0,бРел
44,09:32:48,49.64,-0.060000000000002274,32,158970.0,бТел
45,09:32:51,49.66,0.01999999999999602,16,79442.0,бРел
46,09:32:54,49.64,-0.01999999999999602,15,74462.0,бРел
47,09:32:57,49.63,-0.00999999999999801,24,119112.0,бТел
48,09:33:00,49.52,-0.10999999999999943,38,188227.0,бТел
49,09:33:03,49.5,-0.020000000000003126,46,227714.0,бТел
50,09:33:06,49.53,0.030000000000001137,19,94076.0,бРел
51,09:33:09,49.6,0.07000000000000028,11,54503.0,бРел
52,09:33:12,49.51,-0.09000000000000341,3,14857.0,бТел
53,09:33:15,49.52,0.010000000000005116,18,89133.0,бТел
54,09:33:18,49.5,-0.020000000000003126,8,39608.0,бТел
55,09:33:21,49.51,0.00999999999999801,9,44491.0,бРел
56,09:33:24,49.51,0.0,13,64359.0,бРел
57,09:33:27,49.43,-0.0799999999999983,15,74256.0,бТел
58,09:33:33,49.5,0.07000000000000028,10,49495.0,бРел
59,09:33:39,49.5,0.0,14,69304.0,бРел
60,09:33:42,49.53,0.030000000000001137,3,14857.0,бРел
61,09:33:45,49.57,0.03999999999999915,2,9914.0,жпптел
62,09:33:48,49.54,-0.030000000000001137,2,9911.0,бТел
63,09:33:51,49.54,0.0,2,9908.0,бТел
64,09:33:54,49.68,0.14000000000000057,40,198533.0,бРел
65,09:33:57,49.73,0.04999999999999716,18,89476.0,бРел
66,09:34:00,49.73,0.0,7,34788.0,бРел
67,09:34:03,49.73,0.0,5,24859.0,бРел
68,09:34:06,49.8,0.07000000000000028,48,238997.0,бРел
69,09:34:09,49.75,-0.04999999999999716,5,24895.0,бТел
70,09:34:12,49.81,0.060000000000002274,11,54786.0,бРел
71,09:34:15,49.8,-0.010000000000005116,14,69720.0,жпптел
72,09:34:18,49.8,0.0,5,24902.0,бТел
73,09:34:21,49.82,0.020000000000003126,1,4982.0,бРел
74,09:34:24,49.71,-0.10999999999999943,45,224066.0,бТел
75,09:34:27,49.88,0.1700000000000017,4,19952.0,жпптел
76,09:34:30,49.88,0.0,9,44881.0,бРел
77,09:34:36,49.83,-0.05000000000000426,3,14949.0,бТел
78,09:34:39,49.83,0.0,12,59794.0,бРел
79,09:34:42,49.77,-0.05999999999999517,1,4977.0,жпптел
80,09:34:45,49.7,-0.07000000000000028,1,4970.0,бРел
81,09:34:48,49.7,0.0,5,24860.0,бРел
82,09:34:51,49.68,-0.020000000000003126,46,228550.0,бТел
83,09:34:54,49.55,-0.13000000000000256,9,44667.0,бТел
84,09:34:57,49.53,-0.01999999999999602,2,9906.0,бРел
85,09:35:00,49.53,0.0,4,19812.0,бРел
86,09:35:03,49.53,0.0,9,44577.0,бТел
87,09:35:12,49.53,0.0,11,54496.0,бТел
88,09:35:15,49.66,0.12999999999999545,2,9932.0,бРел
89,09:35:24,49.66,0.0,2,9932.0,бРел
90,09:35:30,49.66,0.0,6,29796.0,бРел
91,09:35:36,49.66,0.0,3,14898.0,бТел
92,09:35:39,49.68,0.020000000000003126,32,158947.0,бРел
93,09:35:42,49.66,-0.020000000000003126,30,149019.0,бРел
94,09:35:45,49.66,0.0,5,24829.0,бРел
95,09:35:48,49.66,0.0,2,9932.0,бРел
96,09:35:51,49.66,0.0,3,14898.0,бРел
97,09:35:54,49.66,0.0,1,4966.0,бРел
98,09:35:57,49.66,0.0,2,9931.0,бРел
99,09:36:00,49.66,0.0,3,14898.0,бРел
100,09:36:03,49.66,0.0,5,24830.0,бТел
101,09:36:06,49.7,0.04000000000000625,45,223563.0,бРел
102,09:36:09,49.66,-0.04000000000000625,107,531371.0,бТел
103,09:36:12,49.66,0.0,5,24835.0,бТел
104,09:36:15,49.79,0.13000000000000256,4,19899.0,бРел
105,09:36:18,49.71,-0.0799999999999983,13,64623.0,бТел
106,09:36:24,49.67,-0.03999999999999915,9,44703.0,бТел
107,09:36:27,49.78,0.10999999999999943,111,551609.0,бРел
108,09:36:33,49.65,-0.13000000000000256,3,14895.0,бТел
109,09:36:36,49.65,0.0,6,29790.0,бРел
110,09:36:39,49.66,0.00999999999999801,1,4966.0,бТел
111,09:36:45,49.66,0.0,2,9932.0,бТел
112,09:36:48,49.66,0.0,23,114323.0,бТел
113,09:36:51,49.79,0.13000000000000256,60,298644.0,бРел
114,09:36:54,49.66,-0.13000000000000256,8,39721.0,бРел
115,09:36:57,49.65,-0.00999999999999801,10,49651.0,жпптел
116,09:37:00,49.64,-0.00999999999999801,10,49644.0,бТел
117,09:37:03,49.66,0.01999999999999602,12,59592.0,бРел
118,09:37:06,49.65,-0.00999999999999801,8,39724.0,бТел
119,09:37:09,49.64,-0.00999999999999801,16,79451.0,бТел
120,09:37:12,49.65,0.00999999999999801,6,29795.0,жпптел
121,09:37:18,49.64,-0.00999999999999801,39,193596.0,бТел
122,09:37:21,49.64,0.0,32,158860.0,бТел
123,09:37:24,49.66,0.01999999999999602,2,9932.0,бРел
124,09:37:33,49.66,0.0,36,178766.0,бРел
125,09:37:36,49.64,-0.01999999999999602,20,99318.0,бТел
