,Ёи╫╩й╠╪Д,Ёи╫╩╪ш,╪ш╦Я╠Д╤╞,Ёи╫╩а©ё╗йжё╘,Ёи╫╩╤Нё╗т╙ё╘,птжй
0,09:25:07,5.45,0.0,65,35425,бРел
1,09:30:01,5.45,0.0,5,2725,бРел
2,09:30:09,5.42,-0.03000000000000025,2,1084,бТел
3,09:30:25,5.43,0.009999999999999787,8,4344,бРел
4,09:30:33,5.43,0.0,2,1086,бТел
5,09:30:38,5.43,0.0,54,29326,бТел
6,09:30:47,5.43,0.0,1,543,бТел
7,09:30:53,5.42,0.0,8,4336,бТел
8,09:30:58,5.44,0.020000000000000462,10,5440,бРел
9,09:31:16,5.44,0.0,5,2720,бРел
10,09:31:40,5.45,0.009999999999999787,4,2180,бРел
11,09:32:07,5.44,-0.009999999999999787,20,10880,бТел
12,09:32:16,5.44,0.0,1,544,бТел
13,09:32:27,5.41,-0.03000000000000025,135,73175,бТел
14,09:32:31,5.41,0.0,29,15689,бРел
15,09:33:04,5.43,0.019999999999999574,2,1086,бРел
16,09:33:08,5.43,0.0,5,2715,бРел
17,09:33:32,5.43,0.0,2,1086,бТел
18,09:33:43,5.44,0.010000000000000675,1,544,бРел
19,09:33:47,5.44,0.0,3,1632,бТел
20,09:34:43,5.44,0.0,5,2720,бРел
21,09:35:23,5.44,0.0,37,20128,бТел
22,09:35:28,5.44,0.0,2,1088,бРел
23,09:35:32,5.44,0.0,4,2176,бРел
24,09:37:38,5.45,0.0,5,2725,бРел
25,09:37:58,5.45,0.0,83,45235,бРел
26,09:38:02,5.45,0.0,1,545,бРел
27,09:38:08,5.45,0.0,20,10900,бРел
28,09:38:27,5.45,0.0,20,10900,бРел
29,09:38:32,5.45,0.0,21,11445,бРел
30,09:39:03,5.45,0.0,10,5450,бТел
31,09:39:37,5.46,0.009999999999999787,1,546,бРел
32,09:40:13,5.46,0.0,6,3276,бРел
33,09:40:19,5.46,0.0,10,5460,бРел
34,09:41:43,5.46,0.0,8,4368,бРел
35,09:42:49,5.45,-0.009999999999999787,20,10900,бТел
36,09:42:55,5.45,0.0,27,15042,бТел
37,09:43:09,5.45,0.0,37,20165,бТел
38,09:43:10,5.45,0.0,7,3815,бТел
39,09:43:25,5.45,0.0,8,4360,бТел
40,09:43:31,5.45,0.0,33,18203,бТел
41,09:43:40,5.46,0.009999999999999787,53,28891,бРел
42,09:44:34,5.46,0.0,18,9828,бРел
43,09:44:47,5.46,0.0,10,5460,бРел
44,09:44:55,5.46,0.0,40,22168,бРел
45,09:45:04,5.47,0.009999999999999787,10,5470,бРел
46,09:45:17,5.47,0.0,4,2188,бРел
47,09:45:28,5.46,-0.009999999999999787,23,12558,бТел
48,09:47:10,5.46,0.0,50,27300,бТел
49,09:47:25,5.47,0.009999999999999787,2,1094,бРел
50,09:48:17,5.45,-0.019999999999999574,200,109104,бТел
51,09:48:22,5.46,0.009999999999999787,4,2184,бТел
52,09:48:27,5.46,0.0,2,1092,бТел
53,09:48:32,5.46,0.009999999999999787,3,1638,бТел
54,09:48:35,5.46,0.0,7,3822,бРел
55,09:48:40,5.46,0.0,1,546,бРел
56,09:48:47,5.47,0.009999999999999787,6,3281,бРел
57,09:49:27,5.47,0.009999999999999787,7,3829,бРел
58,09:49:35,5.47,0.0,7,3829,бРел
59,09:49:49,5.47,0.0,33,18270,бРел
60,09:49:58,5.47,0.0,66,36430,бТел
61,09:50:27,5.47,0.0,7,3829,бРел
62,09:51:39,5.47,0.0,50,27350,бРел
63,09:51:40,5.47,0.0,4,2188,бРел
64,09:51:53,5.47,0.009999999999999787,6,3501,бРел
65,09:52:17,5.48,0.010000000000000675,30,16440,бРел
66,09:52:25,5.46,-0.020000000000000462,200,109264,бТел
67,09:52:45,5.48,0.0,7,3836,бРел
68,09:53:02,5.48,0.0,29,15892,бРел
69,09:53:05,5.48,0.0,8,4384,бРел
70,09:53:15,5.49,0.0,8,4392,бРел
71,09:53:40,5.48,-0.009999999999999787,8,4391,бТел
72,09:53:58,5.48,0.0,8,4384,бРел
73,09:54:20,5.48,0.0,7,3836,бРел
74,09:54:28,5.48,0.0,8,4384,бРел
75,09:54:31,5.48,0.0,8,4384,бРел
76,09:54:35,5.48,0.0,7,3836,бРел
77,09:55:02,5.48,0.0,21,11508,бРел
78,09:55:10,5.49,0.009999999999999787,33,18117,бРел
79,09:55:17,5.49,0.0,27,14823,бРел
80,09:55:22,5.49,0.0,2,1098,бРел
81,09:55:27,5.49,0.0,1,549,бРел
82,09:55:39,5.49,0.0,100,54900,бРел
83,09:56:28,5.5,0.009999999999999787,9,4950,бТел
84,09:56:34,5.5,0.0,2,1100,бТел
85,09:56:38,5.5,0.0,3,1650,бТел
86,09:56:58,5.5,0.0,22,12100,бРел
87,09:57:13,5.5,0.0,100,55000,бРел
88,09:57:19,5.5,0.0,7,3850,бРел
89,09:57:37,5.49,-0.009999999999999787,10,5490,бТел
90,09:57:47,5.5,0.009999999999999787,7,3850,бРел
91,09:57:55,5.5,0.0,8,4400,бРел
92,09:59:03,5.49,-0.009999999999999787,51,27999,бТел
93,09:59:10,5.5,0.009999999999999787,17,9350,бРел
94,09:59:31,5.49,-0.009999999999999787,10,5490,бТел
95,09:59:52,5.49,0.0,8,4392,бРел
96,10:00:05,5.49,0.0,12,6588,бРел
97,10:00:10,5.49,0.0,10,5490,бТел
98,10:00:15,5.49,0.0,3,1647,бТел
99,10:00:21,5.5,0.009999999999999787,7,3850,бРел
100,10:00:25,5.5,0.0,8,4400,бРел
101,10:00:53,5.5,0.0,8,4400,бРел
102,10:02:19,5.5,0.0,1,550,бРел
103,10:02:49,5.49,-0.009999999999999787,1,549,бТел
104,10:02:52,5.5,0.009999999999999787,40,22000,бРел
105,10:02:55,5.5,0.0,60,33000,бРел
106,10:03:10,5.49,-0.009999999999999787,1,768,бТел
107,10:03:23,5.5,0.009999999999999787,8,4400,бРел
108,10:03:25,5.49,-0.009999999999999787,45,24720,бТел
109,10:03:52,5.49,0.0,1,549,бТел
110,10:03:55,5.49,0.0,18,10212,бТел
111,10:04:02,5.49,0.0,6,3294,бРел
112,10:04:10,5.49,0.0,8,4392,бРел
113,10:04:16,5.5,0.009999999999999787,7,3845,бРел
114,10:04:31,5.5,0.0,7,3850,бРел
115,10:04:49,5.5,0.0,8,4400,бРел
116,10:04:52,5.5,0.0,7,3850,бРел
117,10:04:58,5.5,0.0,7,3850,бРел
118,10:05:08,5.5,0.0,8,4400,бРел
119,10:05:23,5.5,0.0,7,3850,бРел
120,10:05:25,5.5,0.0,7,3850,бРел
121,10:05:47,5.5,0.0,7,3850,бРел
122,10:06:01,5.49,-0.009999999999999787,9,4941,бТел
123,10:06:28,5.48,-0.009999999999999787,27,14796,бТел
124,10:06:37,5.48,0.0,7,3836,бРел
125,10:06:58,5.47,-0.010000000000000675,10,5470,бТел
126,10:07:02,5.48,0.010000000000000675,8,4384,бРел
127,10:07:13,5.47,-0.010000000000000675,33,18051,бТел
128,10:07:19,5.47,0.0,1,547,бРел
129,10:07:25,5.47,0.0,9,4923,бТел
130,10:07:46,5.48,0.010000000000000675,7,3836,бРел
131,10:07:52,5.47,-0.010000000000000675,21,11487,бТел
132,10:08:05,5.48,0.010000000000000675,8,4384,бРел
133,10:08:10,5.48,0.0,14,7672,бРел
134,10:08:37,5.48,0.0,12,6576,бРел
135,10:08:55,5.48,0.0,40,21920,бРел
136,10:09:28,5.5,0.019999999999999574,8,4400,бРел
137,10:09:38,5.49,-0.009999999999999787,1,549,бТел
138,10:09:52,5.49,0.0,7,3843,бРел
139,10:09:58,5.5,0.009999999999999787,7,3848,бРел
140,10:10:04,5.5,0.0,7,3850,бРел
141,10:11:40,5.48,-0.019999999999999574,7,3836,бТел
142,10:11:58,5.5,0.019999999999999574,8,4396,бРел
143,10:12:10,5.49,-0.009999999999999787,2,1098,бТел
144,10:14:45,5.49,0.0,2,1098,бРел
145,10:16:04,5.49,0.0,4,2196,бРел
146,10:16:32,5.48,-0.009999999999999787,10,5480,бТел
147,10:16:46,5.49,0.009999999999999787,7,3843,бРел
148,10:16:55,5.48,-0.019999999999999574,0,329,бТел
149,10:17:07,5.49,-0.009999999999999787,7,3843,бРел
150,10:17:32,5.48,-0.009999999999999787,25,13700,бТел
151,10:17:37,5.49,0.009999999999999787,1,549,бРел
152,10:18:10,5.49,0.0,1,549,бРел
153,10:19:49,5.49,0.0,1,549,бРел
154,10:21:02,5.49,0.0,10,5490,бРел
155,10:21:08,5.49,0.0,3,1647,бТел
156,10:22:46,5.48,-0.009999999999999787,3,1644,бТел
157,10:24:20,5.48,0.0,2,1096,бТел
158,10:24:28,5.48,0.0,20,10960,бТел
159,10:24:32,5.48,0.0,3,1644,бТел
160,10:24:38,5.48,0.0,1,548,бТел
161,10:24:46,5.48,0.0,0,219,бТел
162,10:25:07,5.47,-0.010000000000000675,7,3939,бТел
163,10:26:02,5.47,0.0,116,63896,бТел
164,10:26:10,5.46,-0.009999999999999787,2,1092,бТел
165,10:26:16,5.46,0.0,24,13432,бТел
166,10:26:22,5.46,0.0,75,41168,бРел
167,10:26:46,5.46,0.0,19,10374,бТел
168,10:27:02,5.46,0.0,100,54600,бТел
169,10:27:08,5.47,0.009999999999999787,7,3829,бРел
170,10:27:14,5.47,0.0,11,6017,бРел
171,10:27:16,5.47,0.0,7,3829,бРел
172,10:27:22,5.47,0.0,8,4376,бРел
173,10:27:26,5.47,0.0,7,3829,бРел
174,10:27:56,5.46,-0.009999999999999787,10,5460,бТел
175,10:28:14,5.47,0.009999999999999787,66,36212,бРел
176,10:28:52,5.47,0.0,28,15316,бТел
177,10:29:02,5.47,0.0,41,22864,бТел
178,10:29:20,5.47,0.0,11,6017,бРел
179,10:29:26,5.47,0.0,47,25819,бРел
180,10:29:50,5.47,0.0,52,28444,бТел
181,10:30:02,5.47,0.0,60,32930,бРел
182,10:30:28,5.47,0.0,19,10721,бТел
183,10:30:32,5.47,0.0,11,6017,бТел
184,10:30:38,5.47,0.0,1,547,бТел
185,10:30:52,5.48,0.010000000000000675,7,3836,бРел
186,10:31:52,5.48,0.0,7,3836,бРел
187,10:32:32,5.48,0.0,1,548,бРел
188,10:32:56,5.47,-0.010000000000000675,95,52074,бТел
189,10:34:46,5.46,-0.009999999999999787,22,12012,бТел
190,10:35:20,5.46,0.0,10,5460,бТел
191,10:36:53,5.46,0.0,11,6116,бТел
192,10:37:46,5.46,0.0,28,15288,бТел
193,10:37:58,5.46,0.0,20,10920,бТел
194,10:38:04,5.46,0.0,1,546,бТел
195,10:38:10,5.46,0.0,1,546,бТел
196,10:38:20,5.46,0.0,2,1092,бТел
197,10:38:26,5.47,0.009999999999999787,1,547,бРел
198,10:41:26,5.47,0.0,100,54700,бРел
199,10:41:32,5.46,-0.009999999999999787,15,8190,бТел
200,10:41:57,5.47,0.009999999999999787,7,3829,бРел
201,10:42:05,5.47,0.0,7,3829,бРел
202,10:42:14,5.47,0.0,27,15206,бРел
203,10:42:20,5.48,0.010000000000000675,3,1644,бТел
204,10:42:29,5.48,0.0,4,2192,бТел
205,10:42:41,5.48,0.0,5,2740,бТел
206,10:43:05,5.47,-0.010000000000000675,7,3832,бТел
207,10:43:46,5.47,0.0,12,6674,бТел
208,10:44:05,5.47,0.0,3,1641,бРел
209,10:44:47,5.47,0.0,4,2406,бРел
210,10:44:59,5.47,0.0,3,1970,бТел
211,10:45:23,5.46,-0.009999999999999787,14,7644,бТел
212,10:45:35,5.46,0.0,37,20202,бТел
213,10:46:57,5.46,0.0,161,87906,бТел
214,10:47:09,5.46,0.0,39,21294,бТел
215,10:47:47,5.46,0.0,4,2184,бРел
216,10:49:20,5.45,-0.009999999999999787,99,53955,бТел
217,10:49:27,5.45,0.0,1,763,бТел
218,10:50:17,5.45,0.0,18,9810,бТел
219,10:52:14,5.45,0.0,133,72812,бТел
220,10:52:39,5.45,0.0,20,10900,бРел
221,10:53:03,5.45,0.0,8,4360,бРел
222,10:53:09,5.45,0.0,7,3815,бРел
223,10:53:11,5.45,0.0,1,545,бРел
224,10:53:29,5.45,0.0,360,196418,бРел
225,10:54:03,5.46,0.009999999999999787,58,31668,бТел
226,10:54:05,5.46,0.0,7,3822,бРел
227,10:54:11,5.46,0.0,7,3822,бРел
228,10:54:39,5.46,0.0,7,3822,бРел
229,10:54:44,5.46,0.0,7,3822,бРел
230,10:55:14,5.46,0.0,7,3822,бРел
231,10:55:23,5.46,0.0,5,2730,бРел
232,10:55:27,5.46,0.0,1,546,бРел
233,10:55:59,5.46,0.0,58,31668,бРел
234,10:56:05,5.47,0.009999999999999787,48,26219,бТел
235,10:56:29,5.48,0.010000000000000675,7,3835,бРел
236,10:56:44,5.48,0.0,7,3836,бРел
237,10:56:59,5.48,0.0,8,4384,бРел
238,10:57:03,5.48,0.0,7,3836,бРел
239,10:57:23,5.46,-0.020000000000000462,29,15835,бТел
240,10:57:41,5.46,0.0,25,13650,бРел
241,10:58:33,5.48,0.010000000000000675,8,4384,бРел
242,10:58:39,5.48,0.0,8,4384,бРел
243,10:59:17,5.48,0.0,2,1096,бРел
244,10:59:23,5.48,0.0,7,3836,бРел
245,11:00:27,5.48,0.0,8,4384,бРел
246,11:02:20,5.48,0.0,138,75624,бРел
247,11:02:44,5.48,0.0,6,3288,бРел
248,11:02:47,5.48,0.0,2,1096,бТел
249,11:04:47,5.48,0.0,2,1096,бТел
250,11:06:20,5.48,0.0,3,1644,бРел
251,11:06:29,5.48,0.0,8,4384,бРел
252,11:06:59,5.44,-0.040000000000000036,500,272899,бТел
253,11:07:27,5.45,0.009999999999999787,21,11750,бТел
254,11:09:35,5.45,0.0,2,1090,бТел
255,11:10:33,5.46,0.009999999999999787,4,2184,бРел
256,11:10:35,5.46,0.0,1,546,бРел
257,11:11:11,5.46,0.0,13,7098,бРел
258,11:12:14,5.45,-0.009999999999999787,15,8175,бТел
259,11:14:26,5.46,0.009999999999999787,2,1092,бРел
260,11:15:11,5.46,0.009999999999999787,3,1638,бРел
261,11:15:23,5.46,0.0,7,3822,бРел
262,11:16:29,5.46,0.0,30,16380,бТел
263,11:16:33,5.47,0.009999999999999787,8,4376,бРел
264,11:16:41,5.47,0.0,12,6564,бРел
265,11:16:59,5.48,0.010000000000000675,8,4384,бРел
266,11:17:35,5.48,0.0,101,55348,бРел
267,11:17:48,5.48,0.0,6,3288,бРел
268,11:18:33,5.48,0.0,5,2740,бРел
269,11:19:11,5.48,0.0,7,3836,бРел
270,11:23:44,5.49,0.009999999999999787,7,3839,бРел
271,11:23:47,5.49,0.0,7,3843,бРел
272,11:23:50,5.48,-0.009999999999999787,1,548,бТел
273,11:24:17,5.48,0.0,1,548,бРел
274,11:24:20,5.49,0.009999999999999787,7,3843,бРел
275,11:24:25,5.48,-0.009999999999999787,1,548,бТел
276,11:24:38,5.49,0.0,8,4392,бРел
277,11:24:44,5.49,0.0,7,3843,бРел
278,11:25:38,5.49,0.0,3,1647,бРел
279,11:26:24,5.49,0.0,7,3843,бРел
280,11:26:33,5.49,0.0,7,3843,бРел
281,11:26:35,5.49,0.0,12,6588,бРел
282,11:26:50,5.49,0.0,8,4392,бРел
283,11:27:05,5.49,0.0,8,4392,бРел
284,11:27:14,5.49,0.0,7,3843,бРел
285,11:27:20,5.49,0.0,8,4392,бРел
286,11:28:12,5.49,0.0,8,4392,бРел
287,11:28:17,5.49,0.0,11,6039,бРел
288,11:28:23,5.49,0.0,7,3843,бРел
289,11:29:20,5.48,-0.009999999999999787,13,7132,бТел
290,11:29:39,5.48,0.0,7,3836,бТел
291,11:29:56,5.49,0.009999999999999787,8,4392,бРел
292,13:00:03,5.49,0.0,45,25139,бРел
293,13:00:05,5.48,-0.009999999999999787,2,1096,бТел
294,13:00:14,5.48,0.0,1,548,бТел
295,13:00:23,5.48,0.0,53,29094,бТел
296,13:00:27,5.5,0.019999999999999574,111,61012,бРел
297,13:00:35,5.49,-0.009999999999999787,1,549,бТел
298,13:00:41,5.5,0.009999999999999787,87,47850,бРел
299,13:00:47,5.49,-0.009999999999999787,8,4392,бТел
300,13:00:53,5.49,0.0,1,549,бТел
301,13:00:57,5.49,0.0,1,549,бТел
302,13:01:03,5.49,0.0,1,549,бТел
303,13:01:05,5.49,0.0,3,1647,бТел
304,13:01:11,5.5,0.009999999999999787,6,3828,бРел
305,13:01:27,5.5,0.0,10,5500,бТел
306,13:01:35,5.5,0.0,1,550,бТел
307,13:02:03,5.5,0.0,8,4407,бТел
308,13:02:05,5.5,0.0,1,550,бТел
309,13:02:11,5.51,0.0,3,1653,бРел
310,13:02:17,5.51,0.0,3,1653,бРел
311,13:02:27,5.51,0.0,21,11571,бРел
312,13:02:33,5.51,0.0,4,2204,бРел
313,13:02:39,5.52,0.009999999999999787,8,4416,бРел
314,13:02:41,5.52,0.0,3,1656,бРел
315,13:02:53,5.51,-0.009999999999999787,10,5510,бТел
316,13:02:57,5.51,0.0,1,551,бТел
317,13:03:05,5.51,0.0,1,551,бТел
318,13:03:11,5.52,0.009999999999999787,20,11040,бРел
319,13:03:20,5.52,0.0,4,2208,бРел
320,13:03:27,5.51,-0.009999999999999787,5,2755,бТел
321,13:03:35,5.52,0.0,11,6064,бРел
322,13:03:47,5.52,0.0,4,2208,бРел
323,13:03:53,5.52,0.0,2,1104,бРел
324,13:04:11,5.52,0.0,8,4416,бРел
325,13:04:53,5.51,-0.009999999999999787,10,5510,бТел
326,13:05:50,5.51,0.0,2,1102,бРел
327,13:06:20,5.5,-0.009999999999999787,30,16500,бТел
328,13:07:39,5.51,0.009999999999999787,16,8816,бРел
329,13:07:44,5.51,0.0,16,8816,бРел
330,13:07:50,5.51,0.0,7,3857,бРел
331,13:07:57,5.51,0.0,8,4408,бРел
332,13:08:05,5.51,0.0,72,39672,бРел
333,13:08:20,5.51,0.0,4,2204,бРел
334,13:08:27,5.51,0.0,7,3857,бРел
335,13:10:05,5.5,-0.009999999999999787,1,550,бТел
336,13:10:27,5.5,0.0,17,9350,бТел
337,13:10:47,5.51,0.009999999999999787,8,4405,бРел
338,13:11:50,5.5,-0.009999999999999787,2,1100,бРел
339,13:13:23,5.49,-0.009999999999999787,10,5490,бТел
340,13:15:07,5.49,0.0,1,549,бТел
341,13:15:41,5.49,0.0,9,4941,бТел
342,13:16:05,5.49,0.0,2,1098,бТел
343,13:20:59,5.49,0.0,15,8235,бТел
344,13:21:12,5.5,0.009999999999999787,7,3850,бРел
345,13:21:29,5.5,0.0,45,24713,бРел
346,13:21:48,5.5,0.0,8,4400,бРел
347,13:21:54,5.5,0.0,8,4400,бРел
348,13:22:00,5.5,0.0,75,41250,бРел
349,13:22:07,5.51,0.009999999999999787,15,8252,бРел
350,13:22:14,5.51,0.0,7,3857,бРел
351,13:22:20,5.51,0.0,8,4408,бРел
352,13:22:43,5.51,0.0,36,19836,бРел
353,13:22:48,5.51,0.0,10,5510,бРел
354,13:25:12,5.5,-0.009999999999999787,4,2200,бТел
355,13:26:07,5.5,0.0,20,11000,бРел
356,13:27:00,5.5,0.0,58,31900,бРел
357,13:28:18,5.51,0.009999999999999787,3,1653,бРел
358,13:28:27,5.5,-0.009999999999999787,2,1100,бТел
359,13:30:03,5.5,0.0,16,8791,бРел
360,13:30:07,5.5,0.0,1,550,бРел
361,13:30:12,5.5,0.0,11,6050,бРел
362,13:30:15,5.5,0.0,4,2200,бРел
363,13:30:21,5.5,0.0,13,7150,бРел
364,13:30:39,5.51,0.0,4,2204,бРел
365,13:30:42,5.51,0.0,7,3857,бРел
366,13:31:09,5.51,0.0,7,3854,бРел
367,13:32:18,5.51,0.0,1,551,бРел
368,13:32:30,5.49,-0.019999999999999574,6,3294,бТел
369,13:34:55,5.49,-0.019999999999999574,10,5490,бТел
370,13:35:03,5.5,0.009999999999999787,9,4950,бТел
371,13:35:19,5.5,0.0,20,11000,бТел
372,13:36:19,5.5,0.0,10,5500,бТел
373,13:36:33,5.5,0.0,10,5500,бТел
374,13:38:27,5.5,0.0,53,29260,бТел
375,13:40:25,5.51,0.009999999999999787,10,5510,бРел
376,13:40:37,5.51,0.0,5,2755,бРел
377,13:40:51,5.5,-0.009999999999999787,10,5500,бТел
378,13:41:33,5.51,0.009999999999999787,10,5510,бРел
379,13:42:27,5.5,-0.009999999999999787,1,550,бТел
380,13:43:03,5.5,0.0,82,45100,бТел
381,13:43:25,5.5,0.0,10,5500,бТел
382,13:43:37,5.5,0.0,11,6050,бТел
383,13:43:57,5.5,0.0,19,10450,бТел
384,13:45:11,5.5,0.0,1,550,бТел
385,13:46:33,5.51,0.009999999999999787,92,50692,бРел
386,13:46:35,5.51,0.0,3,1653,бРел
387,13:47:41,5.51,0.0,5,2755,бРел
388,13:47:47,5.51,0.0,5,2755,бРел
389,13:47:51,5.51,0.0,5,2755,бРел
390,13:49:23,5.51,0.0,5,2755,бРел
391,13:49:33,5.51,0.0,5,2755,бРел
392,13:49:59,5.51,0.0,10,5510,бРел
393,13:50:15,5.51,0.0,4,2204,бРел
394,13:53:41,5.5,-0.009999999999999787,60,33000,бТел
395,13:54:05,5.5,0.0,1,550,бТел
396,13:55:11,5.5,0.0,5,2750,бТел
397,13:56:09,5.5,0.0,11,6050,бТел
398,13:57:59,5.5,0.0,80,44000,бТел
399,13:58:45,5.5,0.0,2,1540,бТел
400,14:01:20,5.5,0.0,7,3850,бРел
401,14:01:36,5.5,0.0,5,2750,бРел
402,14:02:00,5.5,0.0,8,4400,бРел
403,14:03:09,5.49,-0.009999999999999787,37,20313,бТел
404,14:05:09,5.5,0.009999999999999787,5,2750,бРел
405,14:05:18,5.5,0.0,30,16500,бРел
406,14:07:54,5.49,-0.009999999999999787,1,549,бТел
407,14:10:09,5.5,0.009999999999999787,31,17050,бРел
408,14:11:03,5.5,0.0,73,40590,бРел
409,14:11:09,5.5,0.0,1,550,бТел
410,14:11:39,5.5,0.0,10,5500,бТел
411,14:12:09,5.5,0.0,21,11660,бТел
412,14:12:51,5.5,0.0,7,3850,бРел
413,14:15:00,5.49,-0.009999999999999787,4,2196,бТел
414,14:15:21,5.5,0.009999999999999787,49,26950,бРел
415,14:16:00,5.5,0.0,16,8800,бТел
416,14:23:01,5.49,-0.009999999999999787,12,6588,бТел
417,14:23:07,5.5,0.009999999999999787,6,3300,бРел
418,14:23:12,5.5,0.0,25,13750,бРел
419,14:23:15,5.5,0.0,11,6050,бРел
