,成交时间,成交价,价格变动,成交量（手）,成交额（元）,性质
0,09:25:03,4.45,0.08000000000000007,1,445.0,买盘
1,09:30:36,4.44,-0.009999999999999787,30,13320.0,买盘
2,09:37:57,4.44,0.0,8,3552.0,卖盘
3,09:50:48,4.4,-0.040000000000000036,5,2200.0,卖盘
4,10:04:06,4.4,0.0,4,1760.0,卖盘
5,10:10:36,4.4,0.0,1,440.0,买盘
6,10:13:21,4.43,0.02999999999999936,10,4424.0,买盘
7,10:15:12,4.43,0.0,20,8860.0,买盘
8,10:27:51,4.4,-0.02999999999999936,18,7921.0,卖盘
9,10:34:30,4.4,0.0,122,53680.0,卖盘
10,11:27:42,4.38,-0.020000000000000462,20,8760.0,卖盘
11,13:00:09,4.37,-0.009999999999999787,17,7472.699999999997,卖盘
12,13:00:12,4.37,0.0,1,437.0,卖盘
13,13:03:51,4.38,0.009999999999999787,32,14016.0,买盘
14,13:04:51,4.38,0.0,6,2628.0,买盘
15,14:02:21,4.37,-0.009999999999999787,20,8748.000000000015,卖盘
16,14:25:57,4.37,0.0,17,7429.0,卖盘
17,14:30:42,4.37,0.0,5,2578.2999999999884,卖盘
18,14:36:33,4.37,0.0,20,8740.0,买盘
19,14:38:12,4.37,0.0,2,874.0,买盘
20,14:39:03,4.36,-0.009999999999999787,22,9592.0,卖盘
21,15:00:03,4.37,0.009999999999999787,40,17480.0,买盘
