,Ёи╫╩й╠╪Д,Ёи╫╩╪ш,╪ш╦Я╠Д╤╞,Ёи╫╩а©ё╗йжё╘,Ёи╫╩╤Нё╗т╙ё╘,птжй
0,09:25:05,9.77,-0.030000000000001137,120,117641,бРел
1,09:30:03,9.79,0.019999999999999574,13,12717,жпптел
2,09:30:09,9.77,0.0,5,4885,бРел
3,09:30:18,9.76,-0.009999999999999787,4,3904,бТел
4,09:30:23,9.77,0.0,1,977,бРел
5,09:30:33,9.76,-0.009999999999999787,1,976,бРел
6,09:30:50,9.75,-0.009999999999999787,58,56555,бТел
7,09:31:05,9.76,0.009999999999999787,14,13664,бРел
8,09:31:08,9.75,-0.009999999999999787,29,28275,бТел
9,09:31:15,9.75,-0.009999999999999787,7,6825,бТел
10,09:31:27,9.76,0.0,32,31232,бТел
11,09:31:29,9.76,0.0,29,28304,бРел
12,09:31:33,9.76,0.0,29,28304,бРел
13,09:31:41,9.77,0.0,223,217871,бРел
14,09:31:44,9.77,0.0,184,179768,бРел
15,09:31:49,9.78,0.009999999999999787,11,10748,бРел
16,09:31:53,9.78,0.0,13,12714,бТел
17,09:31:59,9.78,0.0,1,978,бРел
18,09:32:05,9.78,0.0,12,11736,бТел
19,09:32:09,9.78,0.0,1,978,бТел
20,09:32:15,9.78,0.009999999999999787,5,4890,жпптел
21,09:32:18,9.79,0.009999999999999787,10,9790,бРел
22,09:32:23,9.79,0.0,20,19580,бРел
23,09:32:29,9.8,0.0,14,13720,бРел
24,09:32:36,9.8,0.0,83,81290,бРел
25,09:32:38,9.8,0.0,36,35280,бРел
26,09:32:44,9.8,0.0,9,8820,бРел
27,09:32:50,9.8,0.0,16,15680,бРел
28,09:32:55,9.8,0.0,36,35280,бРел
29,09:33:05,9.8,0.0,41,40180,бТел
30,09:33:09,9.81,0.009999999999999787,46,45126,бРел
31,09:33:14,9.8,0.0,12,11760,бТел
32,09:33:29,9.79,-0.010000000000001563,50,48950,бТел
33,09:33:33,9.79,0.0,15,14685,бТел
34,09:33:38,9.79,0.0,11,10769,бТел
35,09:33:45,9.79,0.0,48,46992,бТел
36,09:33:50,9.78,0.0,23,22494,бТел
37,09:34:01,9.77,-0.009999999999999787,25,24425,бТел
38,09:34:09,9.76,0.0,57,55632,бТел
39,09:34:15,9.77,0.019999999999999574,10,9770,бТел
40,09:34:27,9.77,-0.019999999999999574,2,1954,бТел
41,09:34:29,9.77,0.0,8,7816,бРел
42,09:34:35,9.76,0.0,39,38043,бРел
43,09:34:39,9.77,0.009999999999999787,17,16609,бРел
44,09:34:45,9.77,0.0,65,63493,бРел
45,09:34:51,9.77,0.0,8,7816,бТел
46,09:34:53,9.76,-0.009999999999999787,23,22468,бТел
47,09:35:05,9.78,0.019999999999999574,18,17604,бРел
48,09:35:17,9.79,0.009999999999999787,71,69499,бРел
49,09:35:23,9.79,0.0,21,20559,бРел
50,09:35:30,9.78,0.0,12,11736,бТел
51,09:35:41,9.79,0.0,6,5874,бРел
52,09:35:44,9.79,0.0,10,9790,бРел
53,09:35:55,9.79,0.0,10,9790,бРел
54,09:35:59,9.8,0.010000000000001563,152,148960,бРел
55,09:36:09,9.83,0.019999999999999574,163,160115,бРел
56,09:36:14,9.83,0.0,181,177923,бРел
57,09:36:21,9.85,0.009999999999999787,106,104410,бРел
58,09:36:23,9.85,0.0,139,136892,бРел
59,09:36:29,9.84,-0.019999999999999574,43,42344,бТел
60,09:36:33,9.86,0.019999999999999574,7,6902,бРел
61,09:36:39,9.84,0.0,35,34435,бРел
62,09:36:44,9.83,0.0,65,63869,бРел
63,09:36:53,9.82,-0.009999999999999787,10,9811,бРел
64,09:36:59,9.81,-0.009999999999999787,10,9810,бТел
65,09:37:05,9.8,0.0,28,27440,бТел
66,09:37:09,9.8,0.0,3,2940,бРел
67,09:37:25,9.8,0.0,30,29400,бТел
68,09:37:29,9.8,0.0,6,5880,бРел
69,09:37:33,9.8,0.0,7,6860,бРел
70,09:37:38,9.8,0.0,1,980,бРел
71,09:37:48,9.77,-0.030000000000001137,28,27384,бТел
72,09:37:54,9.78,-0.02000000000000135,36,35208,бРел
73,09:37:59,9.78,0.0,62,60616,бРел
74,09:38:06,9.77,-0.009999999999999787,98,95796,бТел
75,09:38:20,9.8,0.030000000000001137,2,1960,бРел
76,09:38:24,9.79,-0.010000000000001563,10,9790,бТел
77,09:38:37,9.78,-0.009999999999999787,14,13692,бТел
78,09:38:41,9.78,0.0,1,978,бРел
79,09:38:44,9.79,0.009999999999999787,99,96921,бРел
80,09:38:53,9.8,0.010000000000001563,11,10780,бРел
81,09:38:59,9.81,0.009999999999999787,35,34335,бРел
82,09:39:05,9.81,0.0,1,981,бРел
83,09:39:17,9.81,0.0,14,13734,бРел
84,09:39:22,9.8,-0.009999999999999787,29,28420,бТел
85,09:39:29,9.8,0.0,3,2940,бТел
86,09:39:38,9.81,0.009999999999999787,44,43164,бРел
87,09:39:47,9.82,0.009999999999999787,8,7856,бРел
88,09:39:53,9.82,0.0,1,982,бРел
89,09:39:59,9.81,-0.009999999999999787,36,35287,бТел
90,09:40:05,9.82,0.0,8,7856,бРел
91,09:40:08,9.82,0.0,1,982,бРел
92,09:40:14,9.8,-0.019999999999999574,100,98000,бТел
93,09:40:20,9.82,0.019999999999999574,1,982,бРел
94,09:40:26,9.81,-0.009999999999999787,10,9810,бТел
95,09:40:29,9.81,0.0,5,4905,бРел
96,09:40:35,9.81,0.0,12,11783,бТел
97,09:40:38,9.81,0.0,43,42183,бРел
98,09:40:56,9.8,0.0,29,28430,бТел
99,09:41:01,9.8,0.0,12,11760,бТел
100,09:41:05,9.82,0.0,151,148282,бРел
101,09:41:08,9.82,0.0,35,34370,бТел
102,09:41:14,9.82,-0.009999999999999787,32,31454,бТел
103,09:41:19,9.83,0.009999999999999787,49,48167,бРел
104,09:41:23,9.84,0.009999999999999787,1,984,бРел
105,09:41:32,9.84,0.0,70,68880,бРел
106,09:41:35,9.84,0.0,7,6888,бРел
107,09:41:38,9.84,0.0,40,39360,бРел
108,09:41:44,9.84,0.009999999999999787,4,3936,бРел
109,09:41:51,9.84,0.0,3,2952,бРел
110,09:41:53,9.84,0.0,2,1968,бРел
111,09:41:59,9.83,-0.009999999999999787,35,34430,бТел
112,09:42:03,9.83,0.0,1,983,бТел
113,09:42:08,9.83,0.0,28,27524,бРел
114,09:42:21,9.83,0.0,40,39320,бТел
115,09:42:23,9.83,0.0,35,34405,бТел
116,09:42:32,9.83,0.0,25,24575,бРел
117,09:42:35,9.83,0.0,29,28507,бТел
118,09:42:38,9.83,0.0,65,63895,бРел
119,09:42:50,9.83,0.0,1,983,бРел
120,09:42:59,9.82,-0.009999999999999787,28,27496,бТел
121,09:43:05,9.82,0.0,1,982,бТел
122,09:43:11,9.82,0.0,32,31424,бТел
123,09:43:17,9.82,0.0,10,9820,бТел
124,09:43:20,9.83,0.009999999999999787,49,48121,бРел
125,09:43:23,9.82,-0.009999999999999787,93,91326,бТел
126,09:43:29,9.82,0.0,367,360394,бТел
127,09:43:38,9.82,0.0,5,4910,бРел
128,09:43:44,9.82,0.0,55,53997,бРел
129,09:43:51,9.81,0.0,208,204048,бТел
130,09:43:53,9.82,0.009999999999999787,20,19625,бРел
131,09:44:02,9.82,0.009999999999999787,27,26514,бРел
132,09:44:08,9.81,-0.009999999999999787,17,16682,бТел
133,09:44:14,9.79,-0.02000000000000135,268,262604,бТел
134,09:44:18,9.79,0.0,33,32307,бРел
135,09:44:23,9.78,-0.009999999999999787,28,27384,бТел
