,Ёи╫╩й╠╪Д,Ёи╫╩╪ш,╪ш╦Я╠Д╤╞,Ёи╫╩а©ё╗йжё╘,Ёи╫╩╤Нё╗т╙ё╘,птжй
0,09:25:03,6.54,0.020000000000000462,197,128838.0,бТел
1,09:30:00,6.55,0.009999999999999787,20,13100.0,бРел
2,09:30:03,6.54,-0.009999999999999787,237,155082.0,бТел
3,09:30:06,6.54,0.0,102,66726.0,бТел
4,09:30:09,6.54,0.0,11,7194.0,бРел
5,09:30:15,6.53,-0.009999999999999787,11,7184.0,бРел
6,09:30:18,6.52,-0.010000000000000675,101,66050.0,бТел
7,09:30:21,6.53,0.010000000000000675,4,2612.0,бРел
8,09:30:27,6.53,0.0,9,5877.0,бТел
9,09:30:30,6.55,0.019999999999999574,258,168922.0,бРел
10,09:30:33,6.55,0.0,10,6555.0,бТел
11,09:30:36,6.55,0.0,30,19650.0,бТел
12,09:30:39,6.55,0.0,13,8515.0,бТел
13,09:30:42,6.53,-0.019999999999999574,12,7858.0,жпптел
14,09:30:45,6.54,0.009999999999999787,150,98100.0,бРел
15,09:30:48,6.54,0.0,54,35316.0,бРел
16,09:30:51,6.54,0.0,11,7203.0,бТел
17,09:30:54,6.55,0.009999999999999787,10,6550.0,бРел
18,09:30:57,6.55,0.0,24,15720.0,бРел
19,09:31:00,6.55,0.0,16,10480.0,бРел
20,09:31:03,6.55,0.0,10,6550.0,бРел
21,09:31:06,6.55,0.0,89,58295.0,бРел
22,09:31:09,6.54,-0.009999999999999787,36,23544.0,бТел
23,09:31:12,6.54,0.0,137,89700.0,бРел
24,09:31:15,6.54,0.0,6,3924.0,бТел
25,09:31:21,6.54,0.0,61,39894.0,бРел
26,09:31:24,6.52,-0.020000000000000462,107,69858.0,бТел
27,09:31:27,6.53,0.010000000000000675,44,28732.0,бРел
28,09:31:30,6.53,0.0,14,9142.0,бРел
29,09:31:33,6.53,0.0,13,8489.0,бРел
30,09:31:36,6.53,0.0,13,8489.0,бРел
31,09:31:39,6.52,-0.010000000000000675,34,22192.0,бТел
32,09:31:42,6.53,0.010000000000000675,21,13703.0,бРел
33,09:31:45,6.53,0.0,11,7183.0,бРел
34,09:31:48,6.53,0.0,44,28708.0,бРел
35,09:31:51,6.53,0.0,9,5877.0,бРел
36,09:31:54,6.53,0.0,23,15019.0,бРел
37,09:31:57,6.53,0.0,8,5224.0,бРел
38,09:32:00,6.53,0.0,7,4571.0,бРел
39,09:32:03,6.53,0.0,2,1306.0,бРел
40,09:32:06,6.53,0.0,1,653.0,бРел
41,09:32:09,6.53,0.0,22,14366.0,бРел
