,Ёи╫╩й╠╪Д,Ёи╫╩╪ш,╪ш╦Я╠Д╤╞,Ёи╫╩а©ё╗йжё╘,Ёи╫╩╤Нё╗т╙ё╘,птжй
0,09:25:06,5.53,0.0,13,7189,бРел
1,09:30:03,5.53,0.0,21,11613,бРел
2,09:30:12,5.53,0.0,1,553,бРел
3,09:30:33,5.53,0.0,3,1659,бРел
4,09:30:45,5.53,0.0,1,553,бРел
5,09:30:57,5.53,0.0,4,2212,бРел
6,09:31:00,5.53,0.0,1,553,бРел
7,09:31:03,5.53,0.0,3,1659,бРел
8,09:31:06,5.53,0.0,20,11060,бРел
9,09:31:12,5.54,0.009999999999999787,1,554,бРел
10,09:31:24,5.54,0.0,5,2770,бРел
11,09:31:27,5.54,0.0,4,2216,бРел
12,09:31:30,5.54,0.0,1,554,бРел
13,09:31:42,5.54,0.0,18,9955,бРел
14,09:31:57,5.54,0.0,4,2216,бРел
15,09:32:00,5.54,0.0,1,554,бРел
16,09:32:09,5.54,0.0,80,44320,бРел
17,09:32:12,5.53,-0.009999999999999787,77,42581,бТел
18,09:32:30,5.53,0.0,3,1659,бРел
19,09:32:33,5.53,0.0,2,1106,бТел
20,09:32:36,5.52,-0.010000000000000675,50,27600,бТел
21,09:32:42,5.52,0.0,1,552,бРел
22,09:32:57,5.52,0.0,4,2208,бРел
23,09:33:00,5.52,0.0,1,552,бРел
24,09:33:12,5.52,0.0,1,552,бРел
25,09:33:30,5.52,0.0,4,2208,бРел
26,09:33:33,5.52,0.0,1,552,бРел
27,09:33:42,5.52,0.0,1,552,бРел
28,09:33:57,5.52,0.0,4,2208,бРел
29,09:34:00,5.52,0.0,21,11592,бРел
30,09:34:12,5.52,0.0,1,552,бРел
31,09:34:27,5.52,0.0,87,48024,бРел
32,09:34:30,5.52,0.0,1,552,бРел
33,09:34:33,5.52,0.0,20,11040,бРел
34,09:34:42,5.52,0.0,5,2756,бРел
35,09:34:57,5.52,0.0,2,1104,бРел
36,09:35:27,5.53,0.010000000000000675,4,2212,бРел
37,09:35:30,5.53,0.0,1,553,бРел
38,09:35:57,5.53,0.0,4,2212,бРел
39,09:36:00,5.53,0.0,1,553,бРел
40,09:36:15,5.53,0.0,5,2765,бРел
41,09:36:24,5.53,0.0,59,32627,бРел
42,09:36:30,5.54,0.009999999999999787,1,554,бРел
43,09:37:00,5.54,0.0,1,554,бРел
44,09:37:27,5.54,0.0,2,1108,бРел
45,09:37:30,5.54,0.0,1,554,бРел
46,09:38:00,5.54,0.0,14,7756,бРел
47,09:38:09,5.54,0.0,15,8310,бРел
48,09:38:18,5.54,0.0,42,23268,бРел
49,09:38:21,5.55,0.009999999999999787,54,29970,бРел
50,09:39:12,5.55,0.0,7,3885,бРел
51,09:39:27,5.56,0.009999999999999787,25,13900,бРел
52,09:40:00,5.56,0.0,12,6672,бРел
53,09:40:06,5.55,-0.009999999999999787,1,555,бТел
54,09:40:12,5.55,0.0,41,22795,бТел
55,09:40:42,5.55,0.0,10,5550,бТел
56,09:41:15,5.56,0.009999999999999787,18,10008,бРел
57,09:41:36,5.56,0.0,9,5004,бРел
58,09:41:48,5.56,0.0,8,4448,бРел
59,09:41:51,5.56,0.0,39,21684,бРел
60,09:42:18,5.56,0.0,54,30024,бРел
61,09:42:39,5.56,0.0,45,25020,бРел
62,09:43:03,5.56,0.0,6,3336,бТел
63,09:43:51,5.57,0.010000000000000675,5,2785,бРел
64,09:43:57,5.56,-0.010000000000000675,4,2224,бТел
