,Ёи╫╩й╠╪Д,Ёи╫╩╪ш,╪ш╦Я╠Д╤╞,Ёи╫╩а©ё╗йжё╘,Ёи╫╩╤Нё╗т╙ё╘,птжй
0,09:30:01,13.8,0.7900000000000009,3936,5277609,бРел
1,09:30:05,13.71,-0.08999999999999986,20095,26601717,бТел
2,09:30:11,13.6,-0.11000000000000121,1856,2561678,жпптел
3,09:30:14,13.69,0.08999999999999986,1389,1881246,бТел
4,09:30:19,13.4,-0.1999999999999993,1074,1454085,бТел
5,09:30:25,13.65,-0.049999999999998934,512,699700,бТел
6,09:30:29,13.54,-0.11000000000000121,1771,2370356,бТел
7,09:30:35,13.6,0.20999999999999908,622,840580,бРел
8,09:30:41,13.4,-0.1999999999999993,709,955925,бТел
9,09:30:44,13.56,0.16000000000000014,3212,4293149,бРел
10,09:30:49,13.43,0.02999999999999936,925,1237101,бРел
11,09:30:55,13.43,0.049999999999998934,1668,2215752,бРел
12,09:30:59,13.4,-0.02999999999999936,736,987471,бТел
13,09:31:05,13.5,0.05000000000000071,2491,3294291,бРел
14,09:31:10,13.42,0.33999999999999986,320,427472,бРел
15,09:31:17,13.34,-0.08000000000000007,1549,2039920,бТел
16,09:31:19,13.3,-0.03999999999999915,618,818693,бТел
17,09:31:25,13.2,-0.10000000000000142,1009,1326460,бТел
18,09:31:29,13.21,0.010000000000001563,1634,2143391,бРел
19,09:31:35,13.2,-0.010000000000001563,1387,1821029,бТел
20,09:31:41,13.18,0.009999999999999787,815,1074627,бТел
21,09:31:47,13.2,0.0,3714,4867503,бРел
22,09:31:50,13.2,0.0,476,626100,бРел
23,09:31:55,13.3,0.10000000000000142,902,1190479,бРел
24,09:31:59,13.21,-0.08999999999999986,658,866885,жпптел
25,09:32:05,13.1,-0.20000000000000107,1550,2046499,бТел
26,09:32:11,13.32,-0.009999999999999787,467,619028,бТел
27,09:32:15,13.15,-0.16999999999999993,1161,1533986,бТел
28,09:32:19,13.39,0.28000000000000114,388,516686,бРел
29,09:32:27,13.22,-0.16000000000000014,456,606383,бТел
30,09:32:29,13.13,-0.08999999999999986,1254,1654392,бТел
31,09:32:35,13.2,-0.10000000000000142,327,431575,бТел
32,09:32:41,13.22,-0.08000000000000007,388,511072,бТел
33,09:32:47,13.22,0.009999999999999787,1369,1805239,бРел
34,09:32:49,13.22,0.0,711,937317,бРел
35,09:32:56,13.22,0.0,83,109851,бТел
36,09:32:59,13.2,-0.02000000000000135,1263,1666350,бТел
37,09:33:05,13.21,0.0,818,1075136,бРел
38,09:33:11,13.22,0.0,509,671327,бРел
39,09:33:17,13.24,0.019999999999999574,212,280307,бРел
40,09:33:19,13.21,-0.02999999999999936,1857,2451249,бТел
41,09:33:25,13.26,-0.009999999999999787,31,41150,жпптел
42,09:33:29,13.15,-0.10999999999999943,932,1231922,бТел
43,09:33:35,13.27,0.03999999999999915,548,722243,бРел
44,09:33:41,13.26,0.02999999999999936,568,748516,жпптел
45,09:33:44,13.27,0.009999999999999787,710,935464,бРел
46,09:33:49,13.28,0.019999999999999574,625,824771,бРел
47,09:33:55,13.27,0.009999999999999787,641,848742,бРел
48,09:33:59,13.27,0.0,310,411552,бРел
49,09:34:05,13.27,0.0,259,343917,бРел
50,09:34:11,13.26,0.009999999999999787,228,302228,бРел
