,成交时间,成交价,价格变动,成交量（手）,成交额（元）,性质
0,09:30:09,1.73,-0.020000000000000018,2,346.0,卖盘
1,09:41:57,1.76,0.030000000000000027,1,176.0,买盘
2,10:36:51,1.73,-0.030000000000000027,14,2422.0,卖盘
3,10:43:30,1.72,-0.010000000000000009,69,11899.0,卖盘
4,10:44:39,1.72,0.0,9,1548.0,卖盘
5,10:47:42,1.72,0.0,6,1032.0,买盘
6,11:19:06,1.72,0.0,2,364.6399999999994,卖盘
7,13:00:09,1.72,0.0,8,1403.5200000000004,卖盘
8,13:01:42,1.72,0.0,88,15136.000000000004,卖盘
9,13:11:00,1.73,0.010000000000000009,30,5190.0,卖盘
10,13:12:09,1.75,0.020000000000000018,1,175.0,买盘
11,13:51:21,1.72,-0.030000000000000027,60,10320.0,卖盘
12,13:52:24,1.75,0.030000000000000027,149,26075.0,买盘
13,13:53:27,1.76,0.010000000000000009,150,26400.0,买盘
14,13:54:06,1.75,-0.010000000000000009,1,175.0,卖盘
15,13:54:54,1.75,0.0,5,1037.75,买盘
16,14:14:42,1.75,0.0,0,12.25,卖盘
17,14:25:12,1.75,0.0,16,2892.75,买盘
18,14:40:06,1.75,0.0,3,525.0,卖盘
19,14:54:54,1.76,0.010000000000000009,439,77264.0,买盘
20,14:55:39,1.76,0.0,17,2992.0,卖盘
21,14:55:57,1.76,0.0,2,352.0,卖盘
