,成交时间,成交价,价格变动,成交量（手）,成交额（元）,性质
0,09:57:06,2.28,-0.040000000000000036,22,5016,卖盘
1,10:06:18,2.32,0.040000000000000036,26,6032,买盘
2,10:26:48,2.33,0.010000000000000231,27,6291,买盘
3,10:29:33,2.33,0.0,130,30290,买盘
4,10:33:30,2.32,-0.010000000000000231,4,928,卖盘
5,11:07:30,2.3,-0.020000000000000018,21,4830,卖盘
6,13:00:09,2.3,0.0,3,690,卖盘
7,13:34:51,2.32,0.020000000000000018,1,232,买盘
8,13:46:33,2.3,-0.020000000000000018,20,4600,卖盘
9,14:16:15,2.31,0.010000000000000231,10,2310,卖盘
10,14:21:12,2.31,0.0,45,10395,卖盘
11,14:27:42,2.31,0.0,49,11319,买盘
12,14:37:15,2.31,0.0,55,12705,卖盘
13,14:45:03,2.31,0.0,61,14091,卖盘
14,14:45:18,2.3,-0.010000000000000231,131,30130,卖盘
15,14:54:09,2.29,-0.009999999999999787,60,13740,卖盘
16,15:00:03,2.3,0.009999999999999787,1,230,买盘
