,成交时间,成交价,价格变动,成交量（手）,成交额（元）,性质
0,09:30:09,1.72,-0.040000000000000036,29,5100.0,卖盘
1,09:40:03,1.76,0.040000000000000036,1,176.0,买盘
2,09:47:18,1.74,-0.020000000000000018,1,174.0,卖盘
3,09:57:54,1.76,0.020000000000000018,2,352.0,买盘
4,10:29:57,1.73,-0.030000000000000027,45,7785.0,卖盘
5,10:33:27,1.71,-0.020000000000000018,244,41839.0,卖盘
6,10:34:39,1.73,0.020000000000000018,55,9515.0,买盘
7,11:01:45,1.76,0.030000000000000027,315,55440.0,买盘
8,11:04:09,1.76,0.0,21,3785.7599999999948,卖盘
9,11:04:15,1.76,0.0,40,7040.000000000015,卖盘
10,11:25:45,1.77,0.010000000000000009,2,354.0,买盘
11,13:00:03,1.76,-0.010000000000000009,20,3606.2399999999907,卖盘
12,13:27:57,1.75,-0.010000000000000009,12,2100.0,卖盘
13,13:28:57,1.73,-0.020000000000000018,15,2595.0,卖盘
14,14:09:12,1.72,-0.010000000000000009,144,24793.0,卖盘
15,14:55:51,1.72,0.0,43,7434.0,卖盘
