,成交时间,成交价,价格变动,成交量（手）,成交额（元）,性质
0,09:41:24,2.98,-0.010000000000000231,1,298,买盘
1,10:07:24,2.99,0.010000000000000231,1,299,买盘
2,10:47:30,2.98,-0.010000000000000231,3,894,买盘
3,10:47:57,2.98,0.0,37,11026,卖盘
4,10:50:09,2.99,0.010000000000000231,1,299,买盘
5,11:24:33,2.99,0.0,34,10166,买盘
6,14:07:06,2.94,-0.050000000000000266,8,2352,卖盘
7,14:07:24,2.94,0.0,12,3528,买盘
8,14:10:15,2.99,0.050000000000000266,1,299,买盘
9,14:49:51,2.98,-0.010000000000000231,10,2980,买盘
10,14:53:33,2.98,0.0,12,3576,买盘
11,14:54:30,2.99,0.010000000000000231,1,299,买盘
12,14:55:21,2.99,0.0,1,299,买盘
13,15:00:03,2.99,0.0,1,299,买盘
