,Ёи╫╩й╠╪Д,Ёи╫╩╪ш,╪ш╦Я╠Д╤╞,Ёи╫╩а©ё╗йжё╘,Ёи╫╩╤Нё╗т╙ё╘,птжй
0,09:25:06,8.2,-0.030000000000001137,8,6560.0,бРел
1,09:30:06,8.2,0.0,4,3280.0,бТел
2,09:30:09,8.21,0.010000000000001563,1,821.0,бТел
3,09:31:09,8.21,0.0,1,821.0,бТел
4,09:31:12,8.2,-0.010000000000001563,2,1640.0,бТел
5,09:31:15,8.22,0.02000000000000135,19,15618.0,бРел
6,09:31:18,8.21,-0.009999999999999787,1,821.0,жпптел
7,09:31:57,8.21,0.0,5,4105.0,бТел
8,09:32:00,8.21,0.0,2,1642.0,бРел
9,09:32:54,8.22,0.009999999999999787,30,24647.0,бРел
10,09:33:03,8.2,-0.02000000000000135,1,820.0,бТел
11,09:33:06,8.2,0.0,15,12300.0,бТел
12,09:33:21,8.19,-0.009999999999999787,41,33579.0,бТел
13,09:33:24,8.18,-0.009999999999999787,1,818.0,бТел
14,09:33:33,8.18,0.0,56,45808.0,бТел
15,09:33:36,8.18,0.0,6,4908.0,бРел
16,09:33:39,8.17,-0.009999999999999787,2,1634.0,бТел
17,09:33:45,8.16,-0.009999999999999787,12,9796.0,бТел
18,09:33:48,8.16,0.0,15,12240.0,бРел
19,09:33:57,8.16,0.0,6,4896.0,бРел
20,09:34:00,8.15,-0.009999999999999787,43,35045.0,бТел
21,09:34:03,8.15,0.0,20,16300.0,бРел
22,09:34:09,8.14,-0.009999999999999787,15,12218.0,бТел
23,09:34:12,8.15,0.009999999999999787,36,29271.0,бРел
24,09:34:24,8.12,-0.030000000000001137,116,94285.0,бТел
25,09:35:27,8.15,0.030000000000001137,43,34963.0,бРел
26,09:35:33,8.13,-0.019999999999999574,3,2439.0,бТел
27,09:36:09,8.15,0.019999999999999574,4,3260.0,бРел
28,09:36:15,8.13,-0.019999999999999574,6,4879.0,бТел
29,09:36:36,8.14,0.009999999999999787,7,5698.0,бТел
30,09:36:42,8.15,0.009999999999999787,3,2445.0,бРел
31,09:36:45,8.15,0.0,53,43172.0,бРел
32,09:36:51,8.15,0.0,20,16300.0,бРел
33,09:37:54,8.15,0.0,30,24450.0,бТел
34,09:37:57,8.15,0.0,13,10595.0,бРел
35,09:38:09,8.15,0.0,5,4075.0,бРел
36,09:38:42,8.14,-0.009999999999999787,30,24420.0,бТел
37,09:38:45,8.15,0.009999999999999787,20,16300.0,бРел
38,09:38:48,8.14,-0.009999999999999787,44,35816.0,бТел
39,09:38:57,8.14,0.0,294,239641.59999999998,бТел
40,09:39:09,8.14,0.0,1,814.0,бТел
41,09:39:42,8.14,0.0,39,32234.400000000023,бТел
42,09:39:45,8.14,0.0,6,5209.599999999977,бРел
43,09:39:57,8.14,0.0,7,5698.0,бТел
44,09:40:00,8.14,0.0,2,2116.4000000000233,бТел
45,09:40:06,8.14,0.0,4,3256.0,бРел
46,09:40:21,8.13,-0.009999999999999787,6,5081.25,бТел
47,09:40:30,8.13,0.0,11,8943.0,бТел
48,09:40:45,8.13,0.0,34,27642.0,бТел
49,09:41:03,8.14,0.009999999999999787,20,16280.0,бРел
50,09:41:51,8.13,-0.009999999999999787,135,109839.0,бТел
51,09:42:00,8.13,0.0,31,25542.199999999953,бТел
52,09:43:18,8.14,0.009999999999999787,2,1628.0,бТел
53,09:43:21,8.14,0.0,3,2442.0,бТел
54,09:44:12,8.14,0.0,2,1628.0,бРел
55,09:44:36,8.15,0.009999999999999787,10,8150.0,бРел
56,09:45:03,8.15,0.0,1,815.0,бРел
57,09:45:12,8.15,0.0,3,2445.0,бРел
58,09:45:30,8.15,0.0,2,1630.0,бРел
59,09:45:39,8.15,0.0,3,2445.0,бРел
60,09:45:45,8.14,-0.009999999999999787,5,4070.0,бРел
61,09:46:30,8.14,0.0,33,26843.0,бРел
62,09:47:06,8.15,0.009999999999999787,1,815.0,бРел
63,09:47:42,8.14,-0.009999999999999787,1,814.0,бТел
64,09:48:33,8.14,0.0,5,4070.0,бТел
65,09:49:03,8.14,0.0,1,814.0,бТел
66,09:49:30,8.15,0.009999999999999787,5,4075.0,бРел
67,09:49:54,8.16,0.009999999999999787,1,816.0,бТел
68,09:50:45,8.16,0.0,1,816.0,жпптел
69,09:51:21,8.15,-0.009999999999999787,6,4890.0,бТел
70,09:51:24,8.15,0.0,1,815.0,бТел
71,09:51:27,8.16,0.009999999999999787,3,2444.0,бРел
72,09:51:30,8.15,-0.009999999999999787,2,1630.0,жпптел
73,09:52:06,8.15,0.0,1,815.0,бТел
74,09:52:54,8.15,0.0,21,17115.0,бТел
75,09:53:30,8.14,-0.009999999999999787,39,31746.0,бТел
76,09:53:33,8.14,0.0,1,814.0,бТел
77,09:53:42,8.15,0.009999999999999787,1,815.0,бРел
78,09:54:42,8.13,-0.019999999999999574,48,39047.0,бТел
79,09:55:03,8.15,0.019999999999999574,1,815.0,бРел
80,09:57:12,8.13,-0.019999999999999574,60,48781.0,бТел
81,09:57:45,8.13,0.0,124,101096.55000000005,бТел
82,09:57:51,8.13,0.0,10,8130.0,бРел
83,09:57:54,8.13,0.0,15,12723.449999999953,бРел
84,09:58:21,8.14,0.009999999999999787,1,814.0,бТел
85,09:59:00,8.14,0.0,23,18722.0,бРел
86,09:59:24,8.14,0.0,7,5698.0,бТел
87,10:00:48,8.13,-0.009999999999999787,25,20325.0,бТел
88,10:02:15,8.13,0.0,2,1910.5500000000466,бТел
89,10:02:39,8.12,-0.010000000000001563,24,19488.0,бТел
90,10:02:57,8.12,0.0,104,84667.23999999999,бТел
91,10:03:06,8.12,0.0,30,24360.0,бТел
92,10:03:30,8.12,0.0,0,592.7600000000093,бТел
