,成交时间,成交价,价格变动,成交量（手）,成交额（元）,性质
0,09:30:06,2.21,-0.06000000000000005,87,19291,卖盘
1,09:51:18,2.23,0.020000000000000018,2,446,卖盘
2,10:34:30,2.25,0.020000000000000018,10,2250,卖盘
3,10:45:54,2.26,0.009999999999999787,10,2260,买盘
4,11:08:54,2.28,0.020000000000000018,1,228,买盘
5,11:26:54,2.26,-0.020000000000000018,90,20340,卖盘
6,13:00:03,2.26,0.0,2,452,卖盘
7,13:23:00,2.25,-0.009999999999999787,70,15750,卖盘
8,13:29:54,2.26,0.009999999999999787,16,3616,买盘
9,13:41:12,2.27,0.010000000000000231,49,11121,买盘
10,13:47:03,2.25,-0.020000000000000018,280,63000,卖盘
11,13:56:15,2.25,0.0,10,2250,卖盘
12,14:44:48,2.27,0.020000000000000018,2,454,买盘
13,14:46:00,2.28,0.009999999999999787,1,228,买盘
