,成交时间,成交价,价格变动,成交量（手）,成交额（元）,性质
0,09:34:51,2.39,-0.020000000000000018,100,23900,卖盘
1,09:52:48,2.4,0.009999999999999787,75,18000,买盘
2,10:05:03,2.41,0.010000000000000231,291,70131,买盘
3,10:08:51,2.4,-0.010000000000000231,20,4800,卖盘
4,10:10:06,2.41,0.010000000000000231,1,241,买盘
5,10:13:15,2.4,-0.010000000000000231,67,16080,卖盘
6,10:20:15,2.4,0.0,10,2400,卖盘
7,11:29:24,2.39,-0.009999999999999787,200,47800,卖盘
8,14:14:06,2.4,0.009999999999999787,10,2400,买盘
9,14:15:57,2.4,0.0,30,7200,买盘
10,14:27:39,2.39,-0.009999999999999787,100,23900,卖盘
11,14:32:21,2.39,0.0,40,9560,卖盘
12,14:36:06,2.39,0.0,6,1434,卖盘
13,14:48:57,2.39,0.0,16,3824,卖盘
14,14:50:06,2.4,0.009999999999999787,9,2160,买盘
15,14:50:57,2.4,0.0,20,4800,买盘
16,15:00:03,2.4,0.0,50,12000,卖盘
