,成交时间,成交价,价格变动,成交量（手）,成交额（元）,性质
0,10:41:21,4.16,0.0,89,37232.0,买盘
1,10:42:18,4.16,0.0,10,4368.0,卖盘
2,10:45:42,4.09,-0.07000000000000028,2,818.0,卖盘
3,10:55:57,4.16,0.07000000000000028,13,5408.0,买盘
4,13:18:06,4.13,-0.03000000000000025,1,413.0,卖盘
5,13:20:30,4.13,0.0,47,19411.0,买盘
6,13:22:00,4.13,0.0,24,9912.0,买盘
7,13:25:27,4.13,0.0,8,3304.0,买盘
8,14:25:15,4.16,0.03000000000000025,21,8736.0,买盘
9,14:27:18,4.17,0.009999999999999787,68,28355.5,买盘
10,14:30:12,4.17,0.0,15,6463.5,买盘
11,14:30:27,4.17,0.0,9,3961.5,卖盘
12,14:34:18,4.17,0.0,10,4378.5,买盘
13,14:35:24,4.19,0.020000000000000462,4,1676.0,买盘
14,14:35:54,4.2,0.009999999999999787,20,8400.0,买盘
15,14:36:30,4.23,0.03000000000000025,23,9729.0,买盘
16,14:36:51,4.24,0.009999999999999787,41,17384.0,买盘
17,14:37:24,4.24,0.0,19,8056.0,买盘
18,14:39:03,4.24,0.0,1,424.0,卖盘
19,14:40:27,4.24,0.0,4,1696.0,买盘
20,14:43:18,4.24,0.0,64,27136.0,买盘
21,14:44:03,4.25,0.009999999999999787,81,34424.5,买盘
22,14:44:21,4.25,0.0,1,425.0,买盘
23,14:44:42,4.25,0.0,2,850.0,卖盘
24,14:47:36,4.25,0.0,6,2550.0,买盘
25,14:53:39,4.17,-0.08000000000000007,2,940.25,卖盘
26,15:00:03,4.29,0.1200000000000001,1,429.0,买盘
