,成交时间,成交价,价格变动,成交量（手）,成交额（元）,性质
0,09:40:15,5.0,0.0,1,500,买盘
1,09:40:42,5.0,0.0,2,1000,买盘
2,09:44:06,4.95,-0.04999999999999982,20,9900,卖盘
3,10:02:15,4.99,0.040000000000000036,100,49900,买盘
4,10:17:06,4.95,-0.040000000000000036,5,2475,卖盘
5,10:21:57,4.95,0.0,30,14850,卖盘
6,10:29:51,4.95,0.0,20,9900,买盘
7,10:31:33,4.95,0.0,15,7425,买盘
8,10:36:33,4.94,-0.009999999999999787,1,494,卖盘
9,10:36:42,4.95,0.009999999999999787,20,9900,买盘
10,10:47:09,4.98,0.03000000000000025,3,1494,买盘
11,11:11:27,4.95,-0.03000000000000025,5,2475,卖盘
12,13:16:00,4.95,0.0,4,1980,卖盘
13,13:53:48,4.95,0.0,2,990,卖盘
14,14:33:57,4.96,0.009999999999999787,5,2480,卖盘
15,14:34:03,4.99,0.03000000000000025,1,499,买盘
16,14:45:33,4.97,-0.020000000000000462,10,4970,卖盘
17,14:55:36,4.96,-0.009999999999999787,15,7440,卖盘
