,成交时间,成交价,价格变动,成交量（手）,成交额（元）,性质
0,10:30:00,3.91,0.07000000000000028,3,1173,买盘
1,10:30:36,3.92,0.009999999999999787,35,13720,买盘
2,10:32:33,3.92,0.0,40,15680,卖盘
3,10:35:00,3.92,0.0,1,392,卖盘
4,10:51:15,3.86,-0.06000000000000005,38,14668,卖盘
5,10:52:30,3.86,0.0,22,8492,买盘
6,10:53:42,3.91,0.050000000000000266,10,3910,买盘
7,10:53:45,3.86,-0.050000000000000266,50,19300,卖盘
8,10:54:42,3.91,0.050000000000000266,40,15640,买盘
9,13:38:48,3.86,-0.050000000000000266,5,1930,卖盘
10,13:40:03,3.82,-0.040000000000000036,30,11460,卖盘
11,13:40:27,3.82,0.0,9,3438,买盘
12,13:40:45,3.82,0.0,1,382,买盘
13,14:39:36,3.8,-0.020000000000000018,100,38052,卖盘
14,14:40:45,3.75,-0.04999999999999982,136,51210,卖盘
15,14:41:03,3.75,0.0,64,24000,买盘
16,14:56:54,3.86,0.10999999999999988,1,386,买盘
17,15:00:06,3.76,-0.10000000000000009,2,752,买盘
