,Ёи╫╩й╠╪Д,Ёи╫╩╪ш,╪ш╦Я╠Д╤╞,Ёи╫╩а©ё╗йжё╘,Ёи╫╩╤Нё╗т╙ё╘,птжй
0,09:25:03,3.88,0.0,49,19012,бРел
1,09:30:03,3.89,0.010000000000000231,368,142946,жпптел
2,09:30:06,3.88,-0.010000000000000231,9,3492,бТел
3,09:30:09,3.87,-0.009999999999999787,21,8132,бТел
4,09:30:12,3.88,0.009999999999999787,13,5044,бРел
5,09:30:15,3.88,0.0,1,388,бРел
6,09:30:18,3.88,0.0,109,42292,бРел
7,09:30:24,3.88,0.0,29,11252,бТел
8,09:30:33,3.89,0.010000000000000231,1,389,бРел
9,09:30:36,3.89,0.0,130,50570,бРел
10,09:30:42,3.89,0.0,13,5057,бРел
11,09:30:45,3.89,0.0,40,15560,бРел
12,09:30:48,3.89,0.0,25,9725,бРел
13,09:30:51,3.89,0.0,1,389,бРел
14,09:31:06,3.89,0.0,22,8558,бРел
15,09:31:09,3.89,0.0,29,11281,бРел
16,09:31:12,3.89,0.0,32,12448,бРел
17,09:31:15,3.89,0.0,89,34555,бРел
18,09:31:18,3.89,0.0,2,778,бРел
19,09:31:21,3.89,0.0,25,9725,бРел
20,09:31:24,3.89,0.0,56,21784,бРел
21,09:31:27,3.89,0.0,143,55627,бРел
22,09:31:30,3.89,0.0,125,48625,бРел
23,09:31:33,3.9,0.009999999999999787,263,102398,бРел
24,09:31:36,3.9,0.0,21,8190,бРел
25,09:31:48,3.9,0.0,34,13260,бРел
26,09:31:54,3.9,0.0,27,10530,бРел
27,09:31:57,3.9,0.0,100,39000,бРел
28,09:32:06,3.89,-0.009999999999999787,81,31540,бТел
29,09:32:09,3.9,0.009999999999999787,59,23010,бРел
30,09:32:15,3.89,-0.009999999999999787,116,45145,бТел
31,09:32:18,3.93,0.040000000000000036,350,136834,бРел
32,09:32:21,3.9,-0.03000000000000025,53,20670,бТел
33,09:32:48,3.9,0.0,77,30030,бТел
34,09:32:57,3.9,0.0,31,12090,бРел
35,09:33:12,3.9,0.0,9,3510,бТел
36,09:33:15,3.9,0.0,2,780,бРел
37,09:33:24,3.9,0.0,4,1560,бТел
38,09:33:27,3.9,0.0,10,3900,бРел
39,09:33:33,3.9,0.0,4,1560,бРел
40,09:33:36,3.9,0.0,3,1170,бРел
41,09:33:39,3.9,0.0,4,1560,бРел
42,09:33:42,3.9,0.0,3,1170,бРел
43,09:33:45,3.9,0.0,2,780,бРел
44,09:33:48,3.9,0.0,1,390,бРел
45,09:33:51,3.9,0.0,3,1170,бРел
46,09:34:03,3.9,0.0,11,4290,бРел
47,09:34:18,3.9,0.0,61,23790,бТел
48,09:34:36,3.9,0.0,63,24572,бТел
49,09:34:39,3.9,0.0,12,4680,бРел
50,09:34:45,3.9,0.0,11,4290,бРел
51,09:34:57,3.89,-0.009999999999999787,50,19450,бТел
52,09:35:06,3.9,0.009999999999999787,267,104130,бРел
53,09:35:09,3.9,0.0,4,1560,бТел
54,09:35:15,3.91,0.010000000000000231,93,36363,бРел
55,09:35:45,3.92,0.009999999999999787,141,55182,бРел
