,成交时间,成交价,价格变动,成交量（手）,成交额（元）,性质
0,09:34:24,28.71,0.0,2,5742,卖盘
1,11:06:54,28.6,-0.10999999999999943,5,14300,卖盘
2,11:21:24,28.46,-0.14000000000000057,16,45580,卖盘
3,11:21:39,28.46,0.0,1,2846,买盘
4,13:00:06,28.46,0.0,3,8538,买盘
5,13:00:39,28.57,0.10999999999999943,1,2857,买盘
6,13:06:15,28.46,-0.10999999999999943,4,11384,卖盘
7,13:14:00,28.46,0.0,6,17076,卖盘
8,13:16:39,28.46,0.0,1,2846,卖盘
9,13:17:06,28.57,0.10999999999999943,1,2857,买盘
10,13:37:06,28.57,0.0,2,5714,买盘
11,13:45:09,28.46,-0.10999999999999943,1,2846,卖盘
12,14:13:18,28.46,0.0,3,8538,卖盘
13,14:13:39,28.46,0.0,2,5692,买盘
14,14:14:57,28.46,0.0,5,14230,买盘
15,14:15:06,28.57,0.10999999999999943,1,2857,买盘
