,成交时间,成交价,价格变动,成交量（手）,成交额（元）,性质
0,09:25:03,2.2,-0.020000000000000018,1,220,买盘
1,09:30:09,2.2,0.0,1,220,卖盘
2,09:42:33,2.2,0.0,50,11000,卖盘
3,09:43:45,2.2,0.0,57,12540,卖盘
4,09:45:36,2.18,-0.020000000000000018,51,11118,卖盘
5,09:46:06,2.17,-0.010000000000000231,1,217,中性盘
6,09:47:03,2.18,0.010000000000000231,1,218,买盘
7,11:01:06,2.2,0.020000000000000018,5,1100,卖盘
8,11:02:48,2.2,0.0,22,4840,卖盘
9,11:08:24,2.22,0.020000000000000018,13,2886,买盘
10,11:12:33,2.22,0.0,75,16650,买盘
11,13:00:06,2.2,-0.020000000000000018,140,30800,卖盘
12,13:04:30,2.2,0.0,100,22000,买盘
13,13:20:06,2.2,0.0,8,1760,买盘
14,13:20:27,2.24,0.040000000000000036,28,6272,买盘
15,14:07:15,2.2,-0.040000000000000036,34,7480,卖盘
16,14:39:09,2.23,0.029999999999999805,8,1784,买盘
17,14:55:36,2.23,0.0,114,25422,买盘
18,14:56:57,2.21,-0.020000000000000018,1,221,卖盘
19,15:00:09,2.22,0.010000000000000231,3,666,买盘
