,成交时间,成交价,价格变动,成交量（手）,成交额（元）,性质
0,09:50:45,4.33,-0.08999999999999986,1,433,卖盘
1,10:06:36,4.41,0.08000000000000007,1,441,买盘
2,13:29:36,4.31,-0.10000000000000053,57,24656,卖盘
3,13:46:12,4.4,0.09000000000000075,1,440,买盘
4,13:50:15,4.33,-0.07000000000000028,6,2598,卖盘
5,13:56:33,4.4,0.07000000000000028,1,440,买盘
6,14:03:45,4.33,-0.07000000000000028,19,8227,卖盘
7,14:05:18,4.33,0.0,35,15155,买盘
8,14:06:03,4.33,0.0,48,20784,买盘
9,14:06:21,4.4,0.07000000000000028,1,440,买盘
10,14:47:15,4.33,-0.07000000000000028,21,9093,卖盘
11,14:54:00,4.41,0.08000000000000007,43,18954,买盘
12,14:55:57,4.42,0.009999999999999787,1,442,买盘
13,15:00:09,4.41,-0.009999999999999787,2,882,买盘
