,成交时间,成交价,价格变动,成交量（手）,成交额（元）,性质
0,09:40:42,2.28,-0.020000000000000018,10,2280.0,卖盘
1,10:04:12,2.28,0.0,2,456.0,卖盘
2,10:24:36,2.29,0.010000000000000231,90,20610.0,买盘
3,10:41:06,2.28,-0.010000000000000231,48,10944.0,卖盘
4,11:11:39,2.29,0.010000000000000231,19,4351.0,买盘
5,11:20:39,2.29,0.0,35,8015.0,买盘
6,11:20:51,2.29,0.0,79,18091.0,买盘
7,11:21:06,2.29,0.0,46,10534.0,买盘
8,11:26:24,2.29,0.0,21,4809.0,买盘
9,13:00:06,2.29,0.0,4,1030.5,卖盘
10,13:24:36,2.3,0.009999999999999787,60,13800.0,买盘
11,13:29:09,2.3,0.0,140,32200.0,买盘
12,13:45:18,2.3,0.0,10,2300.0,卖盘
13,14:22:27,2.29,-0.009999999999999787,78,17976.5,卖盘
14,14:51:09,2.29,0.0,1,229.0,买盘
15,15:00:03,2.32,0.029999999999999805,1,232.0,买盘
