,Ёи╫╩й╠╪Д,Ёи╫╩╪ш,╪ш╦Я╠Д╤╞,Ёи╫╩а©ё╗йжё╘,Ёи╫╩╤Нё╗т╙ё╘,птжй
0,09:25:03,4.77,-0.020000000000000462,51,24327.0,бРел
1,09:30:03,4.78,0.010000000000000675,30,14340.0,жпптел
2,09:31:06,4.78,0.0,20,9562.0,бТел
3,09:31:24,4.8,0.019999999999999574,20,9600.0,бРел
4,09:31:30,4.79,-0.009999999999999787,21,10059.0,бТел
5,09:31:45,4.78,-0.009999999999999787,94,44949.0,бТел
6,09:32:18,4.79,0.009999999999999787,30,14370.0,бРел
7,09:32:45,4.78,-0.009999999999999787,10,4780.0,бТел
8,09:33:06,4.79,0.009999999999999787,10,4790.0,бРел
9,09:33:15,4.78,-0.009999999999999787,3,1434.0,бТел
10,09:33:42,4.79,0.009999999999999787,1,479.0,бРел
11,09:34:00,4.79,0.0,51,24429.0,бРел
12,09:34:03,4.79,0.0,15,7185.0,бРел
13,09:34:30,4.79,0.0,67,32093.0,бРел
14,09:34:42,4.79,0.0,14,6706.0,бРел
15,09:34:48,4.79,0.0,85,40715.0,бРел
16,09:34:57,4.79,0.0,49,23471.0,бРел
17,09:35:09,4.79,0.0,100,47900.0,бРел
18,09:35:15,4.79,0.0,10,4790.0,бРел
19,09:35:36,4.79,0.0,31,14849.0,бРел
20,09:36:06,4.79,0.0,12,5748.0,бТел
21,09:36:27,4.79,0.0,6,2874.0,бТел
22,09:36:36,4.79,0.0,19,9101.0,бРел
23,09:36:42,4.79,0.0,1,479.0,бРел
24,09:37:00,4.79,0.0,1,479.0,бРел
25,09:37:09,4.79,0.0,10,4790.0,бТел
26,09:37:15,4.79,0.0,18,8622.0,бТел
27,09:37:21,4.79,0.0,29,13891.0,бРел
28,09:37:36,4.79,0.0,30,14370.0,бРел
29,09:38:12,4.79,0.0,10,4790.0,бРел
30,09:38:54,4.79,0.0,10,4790.0,бРел
31,09:39:00,4.78,-0.009999999999999787,4,1912.0,бТел
32,09:39:51,4.78,0.0,4,1912.0,бТел
33,09:40:51,4.8,0.019999999999999574,8,3833.5,бРел
34,09:41:48,4.8,0.0,6,2880.0,бРел
35,09:42:12,4.8,0.0,21,10080.0,бРел
36,09:42:33,4.79,-0.009999999999999787,18,8628.0,бТел
37,09:42:51,4.79,0.0,100,47900.0,бТел
38,09:43:27,4.79,0.0,44,21076.0,бТел
39,09:43:33,4.79,0.0,17,8143.0,бТел
40,09:46:18,4.79,0.0,1,479.0,бРел
41,09:46:45,4.79,0.0,100,47900.0,бРел
42,09:47:24,4.79,0.0,55,26345.0,бРел
43,09:47:45,4.79,0.0,25,11975.0,бТел
44,09:47:51,4.8,0.009999999999999787,10,4800.0,бРел
45,09:48:33,4.79,-0.009999999999999787,10,4790.0,бТел
46,09:48:51,4.79,0.0,2,958.0,бТел
47,09:48:57,4.8,0.009999999999999787,10,4800.0,бРел
48,09:50:09,4.79,-0.009999999999999787,3,1437.0,бТел
49,09:50:27,4.79,0.0,9,4311.0,бТел
50,09:50:45,4.79,0.0,100,47900.0,бТел
51,09:50:54,4.79,0.0,60,28740.0,бТел
52,09:50:57,4.79,0.0,20,9580.0,бТел
53,09:51:00,4.79,0.0,11,5269.0,бТел
54,09:51:03,4.79,0.0,15,7185.0,бТел
55,09:51:30,4.78,-0.009999999999999787,23,10994.0,бТел
56,09:51:39,4.78,0.0,180,86040.0,бТел
57,09:51:48,4.78,0.0,20,9560.0,бТел
58,09:52:09,4.79,0.009999999999999787,96,45984.0,бРел
59,09:52:27,4.78,-0.009999999999999787,83,39715.0,бТел
60,09:52:36,4.78,0.0,1,478.0,бТел
61,09:53:48,4.79,0.009999999999999787,50,23950.0,бРел
62,09:53:51,4.78,-0.009999999999999787,118,56404.0,бТел
63,09:54:00,4.78,0.0,50,23900.0,бТел
64,09:54:09,4.78,0.0,87,41586.0,бТел
65,09:54:33,4.78,0.0,9,4302.0,бРел
66,09:54:42,4.78,0.0,7,3346.0,бРел
67,09:54:51,4.77,-0.010000000000000675,132,62964.0,бТел
68,09:54:54,4.78,0.010000000000000675,57,27246.0,бРел
69,09:55:06,4.78,0.0,9,4302.0,бТел
70,09:55:09,4.78,0.0,58,27724.0,бТел
71,09:55:24,4.78,0.0,3,1434.0,бРел
72,09:55:45,4.77,-0.010000000000000675,128,61066.0,бТел
73,09:55:51,4.78,0.010000000000000675,10,4780.0,бРел
74,09:55:54,4.78,0.0,20,9560.0,бРел
75,09:56:36,4.77,-0.010000000000000675,132,62967.0,бТел
76,09:57:24,4.77,0.0,152,72504.0,бТел
77,09:57:27,4.77,0.0,8,3816.0,бРел
78,09:57:30,4.77,0.0,4,1908.0,бРел
79,09:57:33,4.77,0.0,10,4770.0,бРел
80,09:58:45,4.78,0.010000000000000675,5,2390.0,бРел
81,09:59:15,4.78,0.0,20,9560.0,бРел
82,09:59:21,4.78,0.0,2,956.0,бРел
83,09:59:39,4.78,0.0,16,7648.0,бТел
84,10:01:03,4.79,0.009999999999999787,340,163019.5,бРел
85,10:02:36,4.79,0.0,2,958.0,бРел
86,10:04:42,4.79,0.0,46,22034.0,бРел
87,10:04:48,4.79,0.0,5,2395.0,бРел
88,10:05:27,4.79,0.0,1,479.0,бТел
89,10:05:57,4.8,0.009999999999999787,10,4800.0,бРел
90,10:06:00,4.79,-0.009999999999999787,2,958.0,бТел
91,10:06:15,4.79,0.0,49,23471.0,бТел
92,10:06:33,4.79,0.0,27,12933.0,бРел
93,10:06:54,4.8,0.009999999999999787,17,8160.0,бРел
94,10:07:09,4.8,0.0,268,128640.0,бРел
95,10:07:12,4.8,0.0,60,28800.0,бРел
96,10:07:18,4.8,0.0,13,6240.0,бРел
97,10:07:21,4.8,0.0,39,18960.0,бРел
98,10:07:36,4.8,0.0,7,3360.0,бТел
99,10:08:39,4.8,0.0,45,21840.0,бТел
100,10:09:03,4.8,0.0,14,6960.0,бРел
101,10:09:18,4.8,0.0,30,14400.0,бТел
102,10:10:36,4.8,0.0,11,5280.0,бТел
103,10:12:33,4.8,0.0,200,96000.0,бТел
104,10:14:30,4.8,0.0,28,13440.0,бРел
105,10:14:57,4.8,0.0,10,4800.0,бТел
106,10:15:30,4.8,0.0,10,4800.0,бТел
107,10:16:03,4.8,0.0,5,2400.0,бТел
108,10:16:12,4.8,0.0,27,12960.0,бТел
109,10:16:57,4.8,0.0,22,10560.0,бТел
110,10:17:03,4.8,0.0,3,1440.0,бРел
111,10:17:21,4.8,0.0,3,1440.0,бРел
112,10:17:27,4.79,-0.009999999999999787,3,1437.0,бТел
113,10:18:51,4.79,0.0,4,1916.0,бТел
114,10:19:15,4.8,0.009999999999999787,383,183840.0,бРел
115,10:19:54,4.79,-0.009999999999999787,10,4790.0,бТел
116,10:20:12,4.8,0.009999999999999787,119,57360.0,бРел
117,10:20:33,4.8,0.0,150,72000.0,бТел
118,10:20:39,4.8,0.0,32,15600.0,бТел
119,10:20:57,4.8,0.0,10,4800.0,бРел
120,10:21:51,4.8,0.0,68,32640.0,бРел
121,10:22:45,4.8,0.0,11,5520.0,бРел
122,10:24:18,4.8,0.0,71,34080.0,бТел
123,10:24:27,4.8,0.0,25,12000.0,бРел
124,10:25:45,4.8,0.0,112,54000.0,бТел
125,10:25:51,4.81,0.009999999999999787,23,11063.0,бРел
126,10:27:15,4.8,-0.009999999999999787,2,960.0,бТел
127,10:29:42,4.8,0.0,10,4800.0,бТел
128,10:30:15,4.8,0.0,156,74880.0,бТел
129,10:30:45,4.8,0.0,26,12480.0,бТел
130,10:30:48,4.8,0.0,46,22320.0,бТел
131,10:31:12,4.8,0.0,18,8640.0,бРел
132,10:31:27,4.79,-0.009999999999999787,8,3832.0,бТел
133,10:34:42,4.8,0.009999999999999787,1,480.0,бРел
134,10:34:57,4.8,0.0,76,36720.0,бРел
135,10:36:24,4.8,0.0,100,48000.0,бТел
136,10:37:57,4.8,0.0,11,5280.0,бТел
137,10:38:27,4.8,0.0,267,128160.0,бТел
138,10:39:15,4.8,0.0,6,2880.0,бТел
139,10:39:39,4.8,0.0,1,480.0,бТел
140,10:42:09,4.8,0.0,70,33600.0,бТел
141,10:42:30,4.8,0.0,30,14400.0,бРел
142,10:45:03,4.8,0.0,12,5760.0,бРел
143,10:45:24,4.8,0.0,8,3838.0,бРел
144,10:45:48,4.79,-0.009999999999999787,3,1437.0,бТел
145,10:46:18,4.79,0.0,490,234710.0,бТел
146,10:47:12,4.79,0.0,10,4790.0,бРел
147,10:47:21,4.79,0.0,5,2395.0,бТел
148,10:47:54,4.78,-0.009999999999999787,380,181640.0,бТел
149,10:48:06,4.78,0.0,23,10994.0,бТел
150,10:49:24,4.78,0.0,83,39674.0,бТел
151,10:49:27,4.78,0.0,17,8126.0,бРел
152,10:52:27,4.78,0.0,231,110418.0,бТел
153,10:54:33,4.77,-0.010000000000000675,100,47791.0,бТел
154,10:55:51,4.77,0.0,44,20988.0,бТел
155,10:56:21,4.78,0.010000000000000675,10,4780.0,бРел
156,10:57:39,4.77,-0.010000000000000675,5,2385.0,бТел
157,10:57:51,4.78,0.010000000000000675,40,19120.0,бРел
158,10:57:54,4.78,0.0,1,478.0,бРел
159,10:58:54,4.77,-0.010000000000000675,5,2385.0,бТел
160,11:00:18,4.78,0.010000000000000675,48,22944.0,бРел
161,11:04:21,4.78,0.0,6,2868.0,бТел
162,11:04:42,4.78,0.0,51,24378.0,бТел
163,11:05:24,4.78,0.0,44,21271.0,бТел
164,11:06:42,4.79,0.009999999999999787,20,9580.0,бРел
165,11:07:15,4.79,0.0,49,23471.0,бРел
166,11:07:33,4.79,0.0,33,15807.0,бРел
167,11:08:36,4.8,0.009999999999999787,10,4800.0,бРел
168,11:09:45,4.8,0.0,11,5280.0,бРел
169,11:10:45,4.8,0.0,16,7680.0,бРел
170,11:12:18,4.79,-0.009999999999999787,30,14370.0,бТел
171,11:12:36,4.79,0.0,1,479.0,бТел
172,11:12:45,4.79,0.0,97,46463.0,бТел
173,11:12:57,4.79,0.0,121,57959.0,бТел
174,11:13:09,4.79,0.0,14,6706.0,бТел
175,11:13:54,4.79,0.0,4,1916.0,бРел
176,11:22:30,4.78,-0.009999999999999787,20,9560.0,бТел
177,11:23:21,4.78,0.0,24,11472.0,бТел
178,11:24:48,4.79,0.009999999999999787,11,5269.0,бРел
179,11:25:36,4.79,0.0,30,14370.0,бРел
180,11:26:36,4.8,0.009999999999999787,54,25867.5,бРел
181,11:26:39,4.78,-0.019999999999999574,35,16730.0,бТел
182,13:00:06,4.8,0.019999999999999574,1,480.0,бРел
183,13:00:57,4.78,-0.019999999999999574,226,108028.0,бТел
184,13:01:03,4.79,0.009999999999999787,7,3353.0,бРел
185,13:08:09,4.78,-0.009999999999999787,3,1434.0,бТел
186,13:08:33,4.79,0.009999999999999787,251,120229.0,бРел
187,13:08:39,4.79,0.0,6,2874.0,бТел
188,13:09:06,4.79,0.0,10,4790.0,бТел
189,13:09:18,4.79,0.0,20,9580.0,бТел
190,13:09:42,4.79,0.0,20,9580.0,бТел
191,13:09:57,4.79,0.0,19,9101.0,бТел
192,13:10:45,4.79,0.0,13,6227.0,бТел
193,13:12:21,4.79,0.0,11,5269.0,бТел
194,13:14:27,4.78,-0.009999999999999787,60,28680.0,бТел
195,13:14:57,4.78,0.0,27,12906.0,бТел
196,13:17:12,4.78,0.0,4,1912.0,бТел
197,13:17:18,4.78,0.0,5,2390.0,бТел
198,13:17:24,4.79,0.009999999999999787,5,2395.0,бРел
199,13:19:51,4.78,-0.009999999999999787,92,43976.0,бТел
200,13:20:03,4.78,0.0,187,89625.0,бТел
201,13:21:24,4.77,-0.010000000000000675,8,3816.0,бТел
202,13:21:33,4.77,0.0,50,23850.0,бТел
203,13:23:21,4.77,0.0,33,15741.0,бТел
204,13:23:45,4.78,0.010000000000000675,38,18164.0,бРел
205,13:24:00,4.78,0.0,2,956.0,бРел
206,13:24:27,4.78,0.0,2,956.0,бРел
207,13:24:33,4.78,0.0,4,1912.0,бРел
208,13:24:45,4.77,-0.010000000000000675,76,36314.0,бТел
209,13:28:09,4.78,0.010000000000000675,62,29875.0,бРел
210,13:28:18,4.78,0.0,27,12906.0,бТел
211,13:28:33,4.78,0.0,91,43498.0,бТел
212,13:29:09,4.79,0.009999999999999787,6,2874.0,бРел
213,13:30:06,4.78,-0.009999999999999787,19,9082.0,бТел
214,13:30:27,4.78,0.0,36,17208.0,бТел
215,13:31:09,4.78,0.0,7,3346.0,бТел
216,13:31:51,4.78,0.0,3,1673.0,бТел
217,13:32:12,4.78,0.0,18,8604.0,бРел
218,13:32:39,4.78,0.0,0,239.0,бРел
219,13:33:51,4.79,0.009999999999999787,211,101069.0,бРел
220,13:34:36,4.79,0.0,90,43110.0,бТел
221,13:35:12,4.79,0.0,116,55564.0,бТел
222,13:35:18,4.79,0.0,19,9101.0,бТел
223,13:35:42,4.79,0.0,40,19160.0,бРел
224,13:36:27,4.79,0.0,218,104422.0,бРел
225,13:38:12,4.79,0.0,26,12454.0,бТел
226,13:38:18,4.79,0.0,24,11496.0,бТел
227,13:39:36,4.79,0.0,23,11017.0,бРел
228,13:40:12,4.8,0.009999999999999787,10,4800.0,бРел
229,13:40:21,4.8,0.0,16,7680.0,бРел
230,13:40:30,4.79,-0.009999999999999787,14,6706.0,бТел
231,13:41:00,4.79,0.0,82,39278.0,бТел
232,13:41:54,4.79,0.0,95,45505.0,бТел
233,13:42:09,4.79,0.0,1,479.0,бТел
234,13:42:51,4.79,0.0,1,718.5,бТел
235,13:43:03,4.79,0.0,17,8143.0,бТел
236,13:45:48,4.79,0.0,100,47900.0,бТел
237,13:46:48,4.79,0.0,15,7185.0,бТел
238,13:48:24,4.8,0.009999999999999787,7,3360.0,бРел
239,13:51:09,4.79,-0.009999999999999787,1,479.0,бТел
240,13:51:27,4.79,0.0,214,102506.0,бТел
241,13:51:48,4.79,0.0,11,5269.0,бРел
242,13:52:03,4.79,0.0,3,1437.0,бРел
243,13:52:36,4.79,0.0,29,13891.0,бРел
244,13:52:48,4.79,0.0,10,4790.0,бРел
245,13:54:33,4.78,-0.009999999999999787,7,3585.0,бТел
246,13:56:48,4.79,0.009999999999999787,4,1916.0,бТел
247,13:57:57,4.78,-0.009999999999999787,160,76480.0,бТел
248,13:58:03,4.78,0.0,27,12906.0,бТел
249,13:58:45,4.79,0.009999999999999787,64,30656.0,бРел
250,13:59:45,4.79,0.0,82,39517.5,бТел
251,13:59:57,4.79,0.0,15,7185.0,бТел
252,14:02:09,4.79,0.0,1,479.0,бТел
253,14:04:09,4.79,0.0,11,5269.0,бТел
254,14:07:15,4.79,0.0,1,479.0,бТел
255,14:10:45,4.79,0.0,25,11975.0,бТел
256,14:11:27,4.79,0.0,10,4790.0,бТел
257,14:11:30,4.79,0.0,11,5269.0,бТел
258,14:17:33,4.79,0.0,31,14849.0,бТел
259,14:20:21,4.78,-0.009999999999999787,440,210674.0,бТел
260,14:20:45,4.8,0.019999999999999574,11,5270.0,бРел
261,14:21:12,4.78,-0.019999999999999574,30,14340.0,бТел
262,14:21:45,4.8,0.019999999999999574,126,60480.0,бРел
263,14:21:54,4.8,0.0,61,29280.0,бРел
264,14:22:06,4.8,0.0,15,7200.0,бРел
265,14:22:12,4.8,0.0,159,76320.0,бРел
266,14:22:54,4.8,0.0,70,33600.0,бРел
267,14:23:57,4.8,0.0,50,24000.0,бТел
268,14:24:36,4.8,0.0,10,4800.0,бТел
269,14:25:30,4.8,0.0,40,19200.0,бТел
270,14:25:36,4.8,0.0,44,21120.0,бРел
271,14:29:18,4.8,0.0,162,77760.0,бТел
272,14:29:57,4.8,0.0,5,2400.0,бТел
273,14:30:18,4.8,0.0,14,6722.0,бТел
274,14:32:18,4.79,-0.009999999999999787,7,3592.5,бТел
275,14:32:27,4.79,0.0,30,14370.0,бТел
276,14:33:36,4.79,0.0,4,1916.0,бТел
277,14:35:39,4.79,0.0,13,6227.0,бТел
278,14:35:42,4.8,0.009999999999999787,25,12000.0,бРел
279,14:36:09,4.8,0.0,12,5760.0,бРел
280,14:36:15,4.8,0.0,7,3360.0,бРел
281,14:36:36,4.79,-0.009999999999999787,10,4790.0,бТел
282,14:36:57,4.8,0.009999999999999787,14,6720.0,бРел
283,14:37:00,4.79,-0.009999999999999787,1,479.0,бТел
284,14:37:27,4.79,0.0,13,6227.0,бТел
285,14:39:09,4.79,0.0,122,58438.0,бТел
286,14:39:27,4.79,0.0,8,4071.5,бТел
287,14:39:42,4.8,0.009999999999999787,30,14390.5,бРел
288,14:40:15,4.8,0.0,1,480.0,бРел
289,14:41:03,4.79,-0.009999999999999787,2,958.0,бРел
290,14:42:15,4.79,0.0,20,9580.0,бТел
291,14:42:33,4.79,0.0,5,2395.0,бТел
292,14:43:36,4.8,0.009999999999999787,30,14400.0,бРел
293,14:46:27,4.8,0.0,8,3840.0,бРел
294,14:46:42,4.79,-0.009999999999999787,7,3592.5,бТел
295,14:46:51,4.8,0.009999999999999787,10,4800.0,бРел
296,14:47:51,4.8,0.0,20,9600.0,бРел
297,14:49:48,4.8,0.0,96,46080.0,бРел
298,14:50:45,4.81,0.009999999999999787,38,18278.0,бРел
299,14:50:51,4.8,-0.009999999999999787,11,5280.0,бТел
300,14:51:27,4.8,0.0,4,1920.0,бТел
301,14:52:18,4.81,0.009999999999999787,1,481.0,бРел
302,14:53:21,4.81,0.0,116,55796.0,бРел
303,14:53:45,4.81,0.0,176,84656.0,бРел
304,14:53:51,4.81,0.0,30,14430.0,бТел
305,14:55:18,4.82,0.010000000000000675,282,135924.0,бРел
306,14:55:27,4.82,0.0,41,19745.0,бРел
307,14:55:51,4.82,0.0,1,482.0,бРел
308,14:56:03,4.83,0.009999999999999787,96,46282.0,бРел
309,14:56:09,4.81,-0.020000000000000462,7,3367.0,бТел
310,14:56:27,4.81,0.0,3,1443.0,бТел
311,14:56:36,4.82,0.010000000000000675,44,21208.0,бРел
312,14:56:51,4.81,-0.010000000000000675,100,48100.0,бТел
313,14:57:00,4.83,0.020000000000000462,303,146074.0,бРел
314,15:00:06,4.82,-0.009999999999999787,416,200512.0,бРел
