,成交时间,成交价,价格变动,成交量（手）,成交额（元）,性质
0,09:37:54,1.75,0.030000000000000027,36,6300,买盘
1,10:07:30,1.74,-0.010000000000000009,22,3828,买盘
2,10:08:00,1.75,0.010000000000000009,25,4375,买盘
3,10:18:51,1.75,0.0,50,8750,买盘
4,10:23:09,1.73,-0.020000000000000018,26,4498,卖盘
5,10:33:54,1.72,-0.010000000000000009,100,17200,卖盘
6,10:36:39,1.73,0.010000000000000009,10,1730,买盘
7,10:37:00,1.73,0.0,9,1557,买盘
8,10:49:21,1.73,0.0,2,346,买盘
9,11:28:09,1.73,0.0,98,16954,买盘
10,13:48:21,1.73,0.0,24,4152,买盘
11,13:50:21,1.73,0.0,16,2768,买盘
12,13:51:45,1.73,0.0,10,1730,买盘
13,14:11:03,1.72,-0.010000000000000009,43,7396,卖盘
14,14:30:18,1.72,0.0,56,9632,买盘
15,14:49:00,1.72,0.0,36,6192,卖盘
16,14:54:48,1.72,0.0,20,3440,卖盘
17,14:56:45,1.73,0.010000000000000009,1,173,买盘
