,成交时间,成交价,价格变动,成交量（手）,成交额（元）,性质
0,10:04:06,3.26,0.0,30,9910.4,卖盘
1,10:19:12,3.26,0.0,21,7041.6,卖盘
2,10:23:03,3.25,-0.009999999999999787,8,2600.0,卖盘
3,10:34:06,3.25,0.0,25,8125.0,卖盘
4,10:34:45,3.26,0.009999999999999787,45,14670.0,买盘
5,10:38:18,3.25,-0.009999999999999787,8,2600.0,卖盘
6,10:50:24,3.25,0.0,12,3900.0,卖盘
7,11:21:42,3.3,0.04999999999999982,1,328.40000000000146,买盘
8,14:46:00,3.25,-0.04999999999999982,63,20474.999999999993,卖盘
9,14:51:24,3.23,-0.020000000000000018,10,3230.0,卖盘
10,14:52:15,3.23,0.0,119,38437.0,卖盘
11,14:52:42,3.22,-0.009999999999999787,63,20286.0,卖盘
12,14:53:30,3.2,-0.020000000000000018,5,1600.0,卖盘
13,14:54:00,3.2,0.0,20,6400.0,买盘
14,14:54:18,3.2,0.0,6,1920.0,买盘
15,14:54:27,3.2,0.0,20,6400.0,买盘
16,14:54:30,3.2,0.0,1,320.0,买盘
17,14:55:39,3.2,0.0,56,17920.0,买盘
18,14:55:48,3.2,0.0,20,6400.0,买盘
19,14:56:00,3.2,0.0,38,12160.0,买盘
20,14:56:18,3.2,0.0,19,6080.0,买盘
