,成交时间,成交价,价格变动,成交量（手）,成交额（元）,性质
0,10:42:15,2.7,-0.020000000000000018,16,4320,卖盘
1,10:45:00,2.7,0.0,1,270,卖盘
2,11:03:00,2.73,0.029999999999999805,11,3003,买盘
3,13:00:06,2.71,-0.020000000000000018,24,6504,卖盘
4,13:37:36,2.73,0.020000000000000018,9,2457,买盘
5,13:56:57,2.71,-0.020000000000000018,80,21680,卖盘
6,13:58:03,2.71,0.0,3,813,卖盘
7,13:58:09,2.71,0.0,1,271,卖盘
8,14:29:27,2.71,0.0,43,11653,卖盘
9,14:31:18,2.7,-0.009999999999999787,2,540,卖盘
10,14:45:33,2.7,0.0,114,30888,卖盘
11,14:47:09,2.7,0.0,5,1350,卖盘
12,14:47:18,2.7,0.0,1,270,卖盘
13,14:53:06,2.7,0.0,1,270,卖盘
