,成交时间,成交价,价格变动,成交量（手）,成交额（元）,性质
0,09:32:42,3.16,0.03000000000000025,1,316,买盘
1,10:20:09,3.1,-0.06000000000000005,50,15500,卖盘
2,10:23:06,3.15,0.04999999999999982,1,315,买盘
3,10:25:15,3.15,0.0,28,8820,买盘
4,10:40:30,3.1,-0.04999999999999982,70,21729,卖盘
5,10:41:39,3.1,0.0,20,6200,卖盘
6,10:52:09,3.14,0.040000000000000036,1,314,买盘
7,13:45:21,3.12,-0.020000000000000018,7,2184,买盘
8,13:46:39,3.1,-0.020000000000000018,6,1860,卖盘
9,13:49:36,3.13,0.029999999999999805,1,313,买盘
10,13:53:45,3.1,-0.029999999999999805,31,9610,卖盘
11,13:55:21,3.13,0.029999999999999805,1,313,买盘
12,14:06:00,3.1,-0.029999999999999805,32,9920,卖盘
13,14:06:57,3.09,-0.010000000000000231,50,15450,卖盘
14,14:10:12,3.1,0.010000000000000231,1,310,买盘
15,14:10:36,3.1,0.0,287,88970,买盘
16,14:16:06,3.1,0.0,180,55800,买盘
17,14:22:03,3.13,0.029999999999999805,1,313,买盘
18,14:48:18,3.09,-0.040000000000000036,30,9270,卖盘
19,14:53:00,3.13,0.040000000000000036,1,313,买盘
20,15:00:03,3.13,0.0,1,313,买盘
