,成交时间,成交价,价格变动,成交量（手）,成交额（元）,性质
0,10:59:09,5.3,0.009999999999999787,2,1563.5,卖盘
1,13:03:30,5.32,0.020000000000000462,3,1596.0,买盘
2,13:30:39,5.31,-0.010000000000000675,41,21810.0,卖盘
3,13:31:36,5.31,0.0,48,25488.0,卖盘
4,13:33:21,5.3,-0.009999999999999787,10,5326.5,卖盘
5,13:35:09,5.27,-0.03000000000000025,2,1054.0,卖盘
6,13:36:03,5.27,0.0,1,527.0,买盘
7,14:23:06,5.3,0.03000000000000025,10,5803.5,买盘
8,14:23:48,5.3,0.0,35,18576.5,卖盘
9,14:33:12,5.3,0.0,4,2623.5,买盘
10,14:54:33,5.3,0.0,111,58936.0,卖盘
11,14:55:30,5.3,0.0,32,17410.5,卖盘
